cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
603229	71417	ESCITALOPRAM NORMON 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Escitalopram 10 mg comprimido	10 mg	Blister	500	comprimido	ESCITALOPRAM OXALATO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	N06AB10 - Escitalopram	LABORATORIOS NORMON S.A.	2009-09-30	1	2011-05-04	Autorizado	2009-09-30	1	0	0	0
606048	77056	ESCITALOPRAM MEIJI 10 MG COMPRIMIDOS BUCODISPERSABLES EFG	Escitalopram 10 mg comprimido bucodispersable/liotab	10 mg	Blister	500	comprimido	ESCITALOPRAM OXALATO 10 mg	VÍA ORAL	COMPRIMIDO BUCODISPERSABLE	1	N06AB10 - Escitalopram	MEIJI PHARMA SPAIN S.A.	2013-02-01	1	2013-05-06	Autorizado	2013-02-01	1	0	0	0
606049	77057	ESCITALOPRAM MEIJI 15 MG COMPRIMIDOS BUCODISPERSABLES EFG	Escitalopram 15 mg comprimido bucodispersable/liotab	15 mg	Blister	500	comprimido	ESCITALOPRAM OXALATO 15 mg	VÍA ORAL	COMPRIMIDO BUCODISPERSABLE	1	N06AB10 - Escitalopram	MEIJI PHARMA SPAIN S.A.	2013-02-01	1	2013-05-06	Autorizado	2013-02-01	1	0	0	0
606050	77058	ESCITALOPRAM MEIJI 20 MG COMPRIMIDOS BUCODISPERSABLES EFG	Escitalopram 20 mg comprimido bucodispersable/liotab	20 mg	Blister	500	comprimido	ESCITALOPRAM OXALATO 20 mg	VÍA ORAL	COMPRIMIDO BUCODISPERSABLE	1	N06AB10 - Escitalopram	MEIJI PHARMA SPAIN S.A.	2013-02-01	1	2013-05-06	Autorizado	2013-02-01	1	0	0	0
659079	68811	CIPRALEX 20 mg/ml GOTAS ORALES EN SOLUCION	Escitalopram 20 mg/ml solución/suspensión gotas orales	20 mg/ml	Frasco	15	ml	ESCITALOPRAM OXALATO 20 mg	VÍA ORAL	GOTAS ORALES EN SOLUCIÓN	1	N06AB10 - Escitalopram	LUNDBECK ESPANA S.A.	2007-05-23	1	2012-01-02	Autorizado	2007-05-23	1	0	0	0
659186	68875	ESERTIA 20 mg/ml GOTAS ORALES EN SOLUCION	Escitalopram 20 mg/ml solución/suspensión gotas orales	20 mg/ml	Frasco	15	ml	ESCITALOPRAM OXALATO 20 mg	VÍA ORAL	GOTAS ORALES EN SOLUCIÓN	1	N06AB10 - Escitalopram	ALMIRALL S.A.	2007-06-12	1	2012-01-02	Autorizado	2007-06-12	1	0	0	0
663938	71430	ESCITALOPRAM CINFA 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Escitalopram 10 mg comprimido	10 mg	Blister	28	comprimido	ESCITALOPRAM OXALATO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	N06AB10 - Escitalopram	LABORATORIOS CINFA S.A.	2009-09-30	1	2011-10-19	Autorizado	2009-09-30	1	0	0	0
663939	71428	ESCITALOPRAM CINFA 15 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Escitalopram 15 mg comprimido	15 mg	Blister	28	comprimido	ESCITALOPRAM OXALATO 15 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	N06AB10 - Escitalopram	LABORATORIOS CINFA S.A.	2009-09-30	1	2011-10-19	Autorizado	2009-09-30	1	0	0	0
663940	71425	ESCITALOPRAM CINFA 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Escitalopram 20 mg comprimido	20 mg	Blister	28	comprimido	ESCITALOPRAM OXALATO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	N06AB10 - Escitalopram	LABORATORIOS CINFA S.A.	2009-09-30	1	2011-10-19	Autorizado	2009-09-30	1	0	0	0
663944	71420	ESCITALOPRAM PENSA 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Escitalopram 10 mg comprimido	10 mg	Blister	28	comprimido	ESCITALOPRAM OXALATO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	1	N06AB10 - Escitalopram	TOWA PHARMACEUTICAL S.A.	2009-09-30	1	2011-03-22	Autorizado	2009-09-30	1	0	0	0
