codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
042927018	042927	IMNOVID	1 MG - CAPSULA RIGIDA - UDO ORALE - BLISTER (PVC/PCTFE) - 21 CAPSULE	POMALIDOMIDE	POMALIDOMIDE	1	milligrammi	Capsula rigida	L04AX06	BRISTOL-MYERS SQUIBB PHARMA EEIG	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
042927020	042927	IMNOVID	2 MG - CAPSULA RIGIDA - USO ORALE - BLISTER (PVC/PCTFE)  - 21 CAPSULE	POMALIDOMIDE	POMALIDOMIDE	2	milligrammi	Capsula rigida	L04AX06	BRISTOL-MYERS SQUIBB PHARMA EEIG	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
042927032	042927	IMNOVID	3 MG - CAPSULA RIGIDA - USO ORALE - BLISTER (PVC/PCTFE) - 21 CAPSULE	POMALIDOMIDE	POMALIDOMIDE	3	milligrammi	Capsula rigida	L04AX06	BRISTOL-MYERS SQUIBB PHARMA EEIG	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
042927044	042927	IMNOVID	4 MG - CAPSULA RIGIDA - USO ORALE - BLISTER (PVC/PCTFE) - 21 CAPSULE	POMALIDOMIDE	POMALIDOMIDE	4	milligrammi	Capsula rigida	L04AX06	BRISTOL-MYERS SQUIBB PHARMA EEIG	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
042927057	042927	IMNOVID	1 MG - CAPSULA RIGIDA - USO ORALE - BLISTER (PVC/PCTFE) - 14 CAPSULE	POMALIDOMIDE	POMALIDOMIDE	1	milligrammi	Capsula rigida	L04AX06	BRISTOL-MYERS SQUIBB PHARMA EEIG	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
042927069	042927	IMNOVID	2 MG - CAPSULA RIGIDA - USO ORALE - BLISTER (PVC/PCTFE) - 14 CAPSULE	POMALIDOMIDE	POMALIDOMIDE	2	milligrammi	Capsula rigida	L04AX06	BRISTOL-MYERS SQUIBB PHARMA EEIG	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
042927071	042927	IMNOVID	3 MG - CAPSULA RIGIDA - USO ORALE - BLISTER (PVC/PCTFE) - 14 CAPSULE	POMALIDOMIDE	POMALIDOMIDE	3	milligrammi	Capsula rigida	L04AX06	BRISTOL-MYERS SQUIBB PHARMA EEIG	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
042927083	042927	IMNOVID	4 MG - CAPSULA RIGIDA - USO ORALE - BLISTER (PVC/PCTFE) - 14 CAPSULE	POMALIDOMIDE	POMALIDOMIDE	4	milligrammi	Capsula rigida	L04AX06	BRISTOL-MYERS SQUIBB PHARMA EEIG	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
051028013	051028	POMALIDOMIDE EG	1 MG CAPSULE RIGIDE- 14 CAPSULE IN BLISTER PVC/PCTFE/AL	POMALIDOMIDE	POMALIDOMIDE	1	milligrammi	Capsula rigida	L04AX06	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
051028025	051028	POMALIDOMIDE EG	1 MG CAPSULE RIGIDE- 21 CAPSULE IN BLISTER PVC/PCTFE/AL	POMALIDOMIDE	POMALIDOMIDE	1	milligrammi	Capsula rigida	L04AX06	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
051028037	051028	POMALIDOMIDE EG	1 MG CAPSULE RIGIDE- 14 x 1 CAPSULE IN BLISTER PVC/PCTFE/AL DIVISIBILE PER DOSE UNITARIA	POMALIDOMIDE	POMALIDOMIDE	1	milligrammi	Capsula rigida	L04AX06	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
