product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
17-0220-01	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
17-0220-02	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N42	42
17-0220-03	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N98	98
17-0220-04	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N10	10
17-0220-05	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N20	20
17-0220-06	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
17-0220-07	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N50	50
17-0220-08	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N100	100
17-0220-09	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N5	5
17-0220-10	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N10	10
17-0220-11	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al perforated unit dose blister, N14	14
17-0220-12	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N28	28
17-0220-13	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N42	42
17-0220-14	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N98	98
17-0220-15	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N10	10
17-0220-16	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N20	20
17-0220-17	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N30	30
17-0220-18	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N50	50
17-0220-19	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N100	100
17-0220-20	Runaplax 10 mg film-coated tablets	17-0220	16-OCT-17	NL/H/3900/001	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al perforated unit dose blister, N5	5
