cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
602761	69548	PANTOPRAZOL NORMON 40 mg COMPRIMIDOS GASTRORRESISTENTES EFG	Pantoprazol 40 mg comprimido	40 mg	Blister	500	comprimido	PANTOPRAZOL 40 mg	VÍA ORAL	COMPRIMIDO GASTRORRESISTENTE	A02BC02 - Pantoprazol	LABORATORIOS NORMON S.A.	0	1	0	0
602762	69547	PANTOPRAZOL ACCORD 40 mg POLVO PARA SOLUCION INYECTABLE EFG	Pantoprazol 40 mg inyectable	40 mg	Vial	20	vial para inyección	PANTOPRAZOL SODICO 40 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE	A02BC02 - Pantoprazol	ACCORD HEALTHCARE S.L.U.	0	1	0	0
602812	69698	PANTOPRAZOL NORMON 40 mg POLVO PARA SOLUCION INYECTABLE EFG	Pantoprazol 40 mg inyectable	40 mg	Vial	50	vial para inyección	PANTOPRAZOL 40 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE	A02BC02 - Pantoprazol	LABORATORIOS NORMON S.A.	0	1	0	0
602996	69870	PANTOPRAZOL STADA 20 mg COMPRIMIDOS GASTRORRESISTENTES EFG	Pantoprazol 20 mg comprimido	20 mg	Blister	500	comprimido	PANTOPRAZOL SODICO 20 mg	VÍA ORAL	COMPRIMIDO GASTRORRESISTENTE	A02BC02 - Pantoprazol	LABORATORIO STADA S.L.	0	1	0	0
602997	69871	PANTOPRAZOL STADA 40 mg COMPRIMIDOS GASTRORRESISTENTES EFG	Pantoprazol 40 mg comprimido	40 mg	Blister	500	comprimido	PANTOPRAZOL SODICO 40 mg	VÍA ORAL	COMPRIMIDO GASTRORRESISTENTE	A02BC02 - Pantoprazol	LABORATORIO STADA S.L.	0	1	0	0
603045	70061	PANTOPRAZOL SALA 40 mg POLVO PARA SOLUCION INYECTABLE EFG	Pantoprazol 40 mg inyectable	40 mg	Vial	20	vial para inyección	PANTOPRAZOL SODICO 40 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE	A02BC02 - Pantoprazol	LABORATORIO REIG JOFRE, S.A.	0	1	0	0
603057	69454	PANTOPRAZOL ALTAN 40 mg POLVO PARA SOLUCION INYECTABLE EFG	Pantoprazol 40 mg inyectable	40 mg	Vial	50	vial para inyección	PANTOPRAZOL 40 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE	A02BC02 - Pantoprazol	ALTAN PHARMACEUTICALS SA	0	1	0	0
603208	71299	PANTOPRAZOL NORMON 20 mg COMPRIMIDOS GASTRORRESISTENTES EFG	Pantoprazol 20 mg comprimido	20 mg	Blister	500	comprimido	PANTOPRAZOL 20 mg	VÍA ORAL	COMPRIMIDO GASTRORRESISTENTE	A02BC02 - Pantoprazol	LABORATORIOS NORMON S.A.	0	1	0	0
603393	72346	PANTOPRAZOL ANARTIS  40 mg, POLVO PARA SOLUCION INYECTABLE EFG	Pantoprazol 40 mg inyectable	40 mg	Vial	50	vial para inyección	PANTOPRAZOL SODICO 40 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE	A02BC02 - Pantoprazol	ANARTIS S.L.	0	1	0	0
605391	72828	PANTOPRAZOL SERRACLINICS 40 mg POLVO PARA SOLUCION INYECTABLE EFG	Pantoprazol 40 mg inyectable	40 mg	Vial	20	vial para inyección	PANTOPRAZOL SODICO 40 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE	A02BC02 - Pantoprazol	LABORATORIOS SERRA PAMIES S.A.	0	1	0	0
606539	79327	PANTOPRAZOL ACCORD HEALTHCARE 40 MG POLVO PARA SOLUCION INYECTABLE EFG	Pantoprazol 40 mg inyectable	40 mg	Vial	20	vial para inyección	PANTOPRAZOL SODICO SESQUIHIDRATO 40 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE	A02BC02 - Pantoprazol	ACCORD HEALTHCARE S.L.U.	0	1	0	0
606720	80709	PANTOPRAZOL HAIOUPHARMA 40 MG POLVO PARA SOLUCION INYECTABLE EFG	Pantoprazol 40 mg inyectable	40 mg	Vial	50	vial para inyección	PANTOPRAZOL SODICO SESQUIHIDRATO 40 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE	A02BC02 - Pantoprazol	YANGTZE RIVER PHARMACEUTICAL GROUP HAIOU PHARMACEUTICAL NETHERLANDS B.V.	0	1	0	0
