product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
10-0300-01	Salofalk 1 g suppositories	10-0300	18-JUN-10	DE/H/5682/001	1 g	Suppository	1 g	Carton box, PVC/PE blister, N10	10
10-0300-02	Salofalk 1 g suppositories	10-0300	18-JUN-10	DE/H/5682/001	1 g	Suppository	1 g	Carton box, PVC/PE blister, N15	15
10-0300-03	Salofalk 1 g suppositories	10-0300	18-JUN-10	DE/H/5682/001	1 g	Suppository	1 g	Carton box, PVC/PE blister, N20	20
10-0300-04	Salofalk 1 g suppositories	10-0300	18-JUN-10	DE/H/5682/001	1 g	Suppository	1 g	Carton box, PVC/PE blister, N30	30
10-0300-05	Salofalk 1 g suppositories	10-0300	18-JUN-10	DE/H/5682/001	1 g	Suppository	1 g	Carton box, PVC/PE blister, N60	60
10-0300-06	Salofalk 1 g suppositories	10-0300	18-JUN-10	DE/H/5682/001	1 g	Suppository	1 g	Carton box, PVC/PE blister, N90	90
10-0300-07	Salofalk 1 g suppositories	10-0300	18-JUN-10	DE/H/5682/001	1 g	Suppository	1 g	Carton box, PVC/PE blister, N12	12
13-0203-01	Salofalk 500 mg prolonged release granules	13-0203	25-SEP-13	DE/H/0363/001	500 mg	Prolonged-release granules	500 mg	Carton box, Polyester/Al/PE sachet, N50	50
13-0203-02	Salofalk 500 mg prolonged release granules	13-0203	25-SEP-13	DE/H/0363/001	500 mg	Prolonged-release granules	500 mg	Carton box, Polyester/Al/PE sachet, N100	100
13-0203-03	Salofalk 500 mg prolonged release granules	13-0203	25-SEP-13	DE/H/0363/001	500 mg	Prolonged-release granules	500 mg	Carton box, Polyester/Al/PE sachet, N300	300
13-0204-01	Salofalk 1000 mg prolonged release granules	13-0204	25-SEP-13	DE/H/0363/002	1000 mg	Prolonged-release granules	1000 mg	Carton box, Polyester/Al/PE sachet, N20	20
13-0204-02	Salofalk 1000 mg prolonged release granules	13-0204	25-SEP-13	DE/H/0363/002	1000 mg	Prolonged-release granules	1000 mg	Carton box, Polyester/Al/PE sachet, N50	50
13-0204-03	Salofalk 1000 mg prolonged release granules	13-0204	25-SEP-13	DE/H/0363/002	1000 mg	Prolonged-release granules	1000 mg	Carton box, Polyester/Al/PE sachet, N60	60
13-0204-04	Salofalk 1000 mg prolonged release granules	13-0204	25-SEP-13	DE/H/0363/002	1000 mg	Prolonged-release granules	1000 mg	Carton box, Polyester/Al/PE sachet, N100	100
13-0204-05	Salofalk 1000 mg prolonged release granules	13-0204	25-SEP-13	DE/H/0363/002	1000 mg	Prolonged-release granules	1000 mg	Carton box, Polyester/Al/PE sachet, N150	150
13-0205-01	Salofalk 1.5 g prolonged release granules	13-0205	25-SEP-13	DE/H/0363/004	1.5 g	Prolonged-release granules	1,5 g	Carton box, Polyester/Al/PE sachet, N20	20
13-0205-02	Salofalk 1.5 g prolonged release granules	13-0205	25-SEP-13	DE/H/0363/004	1.5 g	Prolonged-release granules	1,5 g	Carton box, Polyester/Al/PE sachet, N30	30
13-0205-03	Salofalk 1.5 g prolonged release granules	13-0205	25-SEP-13	DE/H/0363/004	1.5 g	Prolonged-release granules	1,5 g	Carton box, Polyester/Al/PE sachet, N35	35
13-0205-04	Salofalk 1.5 g prolonged release granules	13-0205	25-SEP-13	DE/H/0363/004	1.5 g	Prolonged-release granules	1,5 g	Carton box, Polyester/Al/PE sachet, N45	45
13-0205-05	Salofalk 1.5 g prolonged release granules	13-0205	25-SEP-13	DE/H/0363/004	1.5 g	Prolonged-release granules	1,5 g	Carton box, Polyester/Al/PE sachet, N50	50
13-0205-06	Salofalk 1.5 g prolonged release granules	13-0205	25-SEP-13	DE/H/0363/004	1.5 g	Prolonged-release granules	1,5 g	Carton box, Polyester/Al/PE sachet, N60	60
13-0205-07	Salofalk 1.5 g prolonged release granules	13-0205	25-SEP-13	DE/H/0363/004	1.5 g	Prolonged-release granules	1,5 g	Carton box, Polyester/Al/PE sachet, N70	70
13-0205-08	Salofalk 1.5 g prolonged release granules	13-0205	25-SEP-13	DE/H/0363/004	1.5 g	Prolonged-release granules	1,5 g	Carton box, Polyester/Al/PE sachet, N90	90
13-0205-09	Salofalk 1.5 g prolonged release granules	13-0205	25-SEP-13	DE/H/0363/004	1.5 g	Prolonged-release granules	1,5 g	Carton box, Polyester/Al/PE sachet, N100	100
13-0205-10	Salofalk 1.5 g prolonged release granules	13-0205	25-SEP-13	DE/H/0363/004	1.5 g	Prolonged-release granules	1,5 g	Carton box, Polyester/Al/PE sachet, N150	150
13-0206-01	Salofalk 3 g prolonged release granules	13-0206	25-SEP-13	DE/H/0363/007	3 g	Prolonged-release granules	3 g	Carton box, Polyester/Al/PE sachet, N10	10
13-0206-02	Salofalk 3 g prolonged release granules	13-0206	25-SEP-13	DE/H/0363/007	3 g	Prolonged-release granules	3 g	Carton box, Polyester/Al/PE sachet, N15	15
13-0206-03	Salofalk 3 g prolonged release granules	13-0206	25-SEP-13	DE/H/0363/007	3 g	Prolonged-release granules	3 g	Carton box, Polyester/Al/PE sachet, N20	20
13-0206-04	Salofalk 3 g prolonged release granules	13-0206	25-SEP-13	DE/H/0363/007	3 g	Prolonged-release granules	3 g	Carton box, Polyester/Al/PE sachet, N30	30
13-0206-05	Salofalk 3 g prolonged release granules	13-0206	25-SEP-13	DE/H/0363/007	3 g	Prolonged-release granules	3 g	Carton box, Polyester/Al/PE sachet, N50	50
13-0206-06	Salofalk 3 g prolonged release granules	13-0206	25-SEP-13	DE/H/0363/007	3 g	Prolonged-release granules	3 g	Carton box, Polyester/Al/PE sachet, N60	60
13-0206-07	Salofalk 3 g prolonged release granules	13-0206	25-SEP-13	DE/H/0363/007	3 g	Prolonged-release granules	3 g	Carton box, Polyester/Al/PE sachet, N90	90
13-0206-08	Salofalk 3 g prolonged release granules	13-0206	25-SEP-13	DE/H/0363/007	3 g	Prolonged-release granules	3 g	Carton box, Polyester/Al/PE sachet, N100	100
99-0382-01	Salofalk 500 mg gastro-resistant tablets	99-0382	16-JUN-99	99-0382	500 mg	Gastro-resistant tablet	500 mg	Carton box, Blister, N50	50
99-0382-02	Salofalk 500 mg gastro-resistant tablets	99-0382	16-JUN-99	99-0382	500 mg	Gastro-resistant tablet	500 mg	Carton box, Blister, N100	100
99-0383-01	Salofalk 500 mg suppositories	99-0383	16-JUN-99	99-0383	500 mg	Suppository	500 mg	Carton box, Blister, N10	10
99-0383-02	Salofalk 500 mg suppositories	99-0383	16-JUN-99	99-0383	500 mg	Suppository	500 mg	Carton box, Blister, N30	30
99-0383-03	Salofalk 500 mg suppositories	99-0383	16-JUN-99	99-0383	500 mg	Suppository	500 mg	Carton box, Blister, N120	120
99-0935-01	Salofalk 4 g/60 ml rectal suspension	99-0935	15-DEC-99	99-0935	4 g/60 ml	Rectal suspension	4 g/60 ml	Carton box, LDPE bottle, N7	7
I001641-01	Salofalk 500, 500 mg gastro-resistant tablets	I001641	31-MAY-24	I001641-001	500 mg	Gastro-resistant tablet	500 mg	Carton box, Blister, N50	50
I001816-01	Salofalk 500 mg gastro-resistant tablets	I001816	05-JAN-26	I001816-001	500 mg	Gastro-resistant tablet	500 mg	Carton box, Blister, N50	50
