cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
668293	55876	TIMOLOL SANDOZ 5 MG/ML COLIRIO EN SOLUCION EFG	Timolol 5 mg/ml colirio	5 mg/ml	Frasco	3	ml	TIMOLOL MALEATO 5 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN	S01ED01 - Timolol	SANDOZ FARMACEUTICA S.A.	0	0	0
668301	56375	TIMOLOL SANDOZ 2,5 MG/ML COLIRIO EN SOLUCION EFG	Timolol 2,5 mg/ml colirio	2,5 mg/ml	Frasco	3	ml	TIMOLOL MALEATO 2,5 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN	S01ED01 - Timolol	SANDOZ FARMACEUTICA S.A.	0	0	0
717389	65150	TIMABAK 2,5 mg/ml COLIRIO EN SOLUCION	Timolol 2,5 mg/ml colirio	2,5 mg/ml	Envase multidosis	5	ml	TIMOLOL MALEATO 2,5 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN	S01ED01 - Timolol	LABORATORIOS THEA S.A.	0	0	0
717496	65151	TIMABAK 5 mg/ml COLIRIO EN SOLUCION	Timolol 5 mg/ml colirio	5 mg/ml	Envase multidosis	5	ml	TIMOLOL MALEATO 5 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN	S01ED01 - Timolol	LABORATORIOS THEA S.A.	0	0	0
724786	55237	TIMOFTOL 2,5 mg/ml COLIRIO EN SOLUCION	Timolol 2,5 mg/ml colirio	2,5 mg/ml	Frasco	5	ml	TIMOLOL MALEATO 2,5 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN	S01ED01 - Timolol	SANTEN OY	0	0	0
724787	55236	TIMOFTOL 5 mg/ml COLIRIO EN SOLUCION	Timolol 5 mg/ml colirio	5 mg/ml	Frasco	5	ml	TIMOLOL MALEATO 5 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN	S01ED01 - Timolol	SANTEN OY	0	0	0
916577	63347	TIMOGEL 1mg/g GEL OFTALMICO	Timolol 1 mg/g gel oftálmico	1 mg/g	Frasco	5	g	TIMOLOL 1 mg	VÍA OFTÁLMICA	GEL OFTÁLMICO	S01ED01 - Timolol	LABORATORIOS THEA S.A.	0	0	0
943266	55236	TIMOFTOL 5 mg/ml COLIRIO EN SOLUCION	Timolol 5 mg/ml colirio	5 mg/ml	Frasco	3	ml	TIMOLOL MALEATO 5 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN	S01ED01 - Timolol	SANTEN OY	0	0	0
943274	55237	TIMOFTOL 2,5 mg/ml COLIRIO EN SOLUCION	Timolol 2,5 mg/ml colirio	2,5 mg/ml	Frasco	3	ml	TIMOLOL MALEATO 2,5 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN	S01ED01 - Timolol	SANTEN OY	0	0	0
952937	55808	CUSIMOLOL 5 MG/ML COLIRIO EN SOLUCIÓN	Timolol 5 mg/ml colirio	5 mg/ml	Tapón	5	ml	TIMOLOL 5 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN	S01ED01 - Timolol	IMMEDICA PHARMA AB	0	0	0
