product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
23-0081-01	Thiotepa Fresenius Kabi 15 mg powder for concentrate for solution for infusion	23-0081	31-MAR-23	DE/H/6942/001	15 mg	Powder for concentrate for solution for infusion	15 mg	Carton box, Glass vial, N1	1
23-0082-01	Thiotepa Fresenius Kabi 100 mg powder for concentrate for solution for infusion	23-0082	31-MAR-23	DE/H/6942/002	100 mg	Powder for concentrate for solution for infusion	100 mg	Carton box, Glass vial, N1	1
