cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
615187	42568	MANITOL MEIN 10% solución para perfusión	Manitol 10% inyectable perfusión 250 ml	10%	Desconocido	12	frasco perfusión	MANITOL 100 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BC01 - Manitol	FRESENIUS KABI ESPAÑA, S.A.U.	1966-02-01	1	2011-02-09	Autorizado	1966-02-01	1	0	0	0
621524	42569	MANITOL MEIN 20% solución para perfusión	Manitol 20% inyectable perfusión 500 ml	20%	Frasco	12	frasco perfusión	MANITOL 200 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BC01 - Manitol	FRESENIUS KABI ESPAÑA, S.A.U.	1966-02-01	1	2011-02-09	Autorizado	1966-02-01	1	0	0	0
621532	42569	MANITOL MEIN 20% solución para perfusión	Manitol 20% inyectable perfusión 250 ml	20%	Frasco	12	frasco perfusión	MANITOL 200 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BC01 - Manitol	FRESENIUS KABI ESPAÑA, S.A.U.	1966-02-01	1	2011-02-09	Autorizado	1966-02-01	1	0	0	0
621615	42568	MANITOL MEIN 10% solución para perfusión	Manitol 10% inyectable perfusión 500 ml	10%	Desconocido	12	frasco perfusión	MANITOL 100 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BC01 - Manitol	FRESENIUS KABI ESPAÑA, S.A.U.	1966-02-01	1	2011-02-09	Autorizado	1966-02-01	1	0	0	0
622365	43559	OSMOFUNDINA 10% SOLUCIÓN PARA PERFUSION	Manitol 10% inyectable perfusión 250 ml	10%	Frasco	20	frasco perfusión	MANITOL 100 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BC01 - Manitol	B BRAUN MEDICAL S.A.	1966-10-01	1	2011-06-20	Autorizado	1966-10-01	1	0	0	0
622373	43560	OSMOFUNDINA CONCENTRADA 20% SOLUCIÓN PARA PERFUSION	Manitol 20% inyectable perfusión 250 ml	20%	Desconocido	20	frasco perfusión	MANITOL 200 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BC01 - Manitol	B BRAUN MEDICAL S.A.	1966-10-01	1	2011-06-20	Autorizado	1966-10-01	1	0	0	0
622779	43559	OSMOFUNDINA 10% SOLUCIÓN PARA PERFUSION	Manitol 10% inyectable perfusión 500 ml	10%	Frasco	10	frasco perfusión	MANITOL 100 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BC01 - Manitol	B BRAUN MEDICAL S.A.	1966-10-01	1	2011-06-20	Autorizado	1966-10-01	1	0	0	0
622787	43560	OSMOFUNDINA CONCENTRADA 20% SOLUCIÓN PARA PERFUSION	Manitol 20% inyectable perfusión 500 ml	20%	Desconocido	10	frasco perfusión	MANITOL 200 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	B05BC01 - Manitol	B BRAUN MEDICAL S.A.	1966-10-01	1	2011-06-20	Autorizado	1966-10-01	1	0	0	0
661244	69945	OSMOHALE POLVO PARA INHALACION (CAPSULAS DURAS)	Manitol 0 mg + 5 mg + 10 mg + 20 mg + 40 mg inhalación pulmonar (polvo)	(0 mg + 5 mg + 10 mg + 20 mg + 40 mg)/dosis	Blister	19	cápsula inhalación/alveolo	MANITOL 20 mg|MANITOL 40 mg|MANITOL 5 mg|MANITOL 10 mg|MANITOL 0 mg	VÍA INHALATORIA	POLVO PARA INHALACIÓN (CÁPSULA DURA)	5	V04CX04 - Manitol	PHARMAXIS EUROPE LIMITED	2008-07-14	1	2011-07-19	Autorizado	2008-07-14	1	0	0	0
711643	112760	BRONCHITOL 40 MG POLVO PARA INHALACION, CAPSULAS DURAS	Manitol 40 mg inhalación pulmonar (polvo)	40 mg	Blister	10	cápsula inhalación/alveolo	MANITOL 40 mg	VÍA INHALATORIA	POLVO PARA INHALACIÓN (CÁPSULA DURA)	1	R05CB16 - Manitol	PHARMAXIS EUROPE LIMITED	2016-07-15	1	2017-11-28	Autorizado	2016-07-16	1	0	0	0
711644	112760	BRONCHITOL 40 MG POLVO PARA INHALACION, CAPSULAS DURAS	Manitol 40 mg inhalación pulmonar (polvo)	40 mg	Blister	280	cápsula inhalación/alveolo	MANITOL 40 mg	VÍA INHALATORIA	POLVO PARA INHALACIÓN (CÁPSULA DURA)	1	R05CB16 - Manitol	PHARMAXIS EUROPE LIMITED	2016-07-15	1	2017-11-28	Autorizado	2016-07-16	1	0	0	0
