cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
644609	59371	CANADIOL 100 mg CAPSULAS	Itraconazol 100 mg cápsula	100 mg	Blister	100	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	ESTEVE PHARMACEUTICALS S.A.	0	0	0
664219	61864	CANADIOL 10 mg/ml SOLUCION ORAL	Itraconazol 10 mg/ml solución/suspensión oral	10 mg/ml	Frasco	150	ml	ITRACONAZOL 10 mg	VÍA ORAL	SOLUCIÓN ORAL	J02AC02 - Itraconazol	ESTEVE PHARMACEUTICALS S.A.	0	0	0
664803	71234	ITRACONAZOL NORMON 100 mg CAPSULAS DURAS EFG	Itraconazol 100 mg cápsula	100 mg	Blister	6	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	LABORATORIOS NORMON S.A.	0	0	0
664804	71234	ITRACONAZOL NORMON 100 mg CAPSULAS DURAS EFG	Itraconazol 100 mg cápsula	100 mg	Blister	18	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	LABORATORIOS NORMON S.A.	0	0	0
694051	71234	ITRACONAZOL NORMON 100 mg CAPSULAS DURAS EFG	Itraconazol 100 mg cápsula	100 mg	Blister	14	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	LABORATORIOS NORMON S.A.	0	0	0
694681	65762	ITRACONAZOL ALTER 100 mg CAPSULAS DURAS EFG	Itraconazol 100 mg cápsula	100 mg	Blister	7	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	LABORATORIOS ALTER S.A.	0	0	0
694682	65762	ITRACONAZOL ALTER 100 mg CAPSULAS DURAS EFG	Itraconazol 100 mg cápsula	100 mg	Blister	14	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	LABORATORIOS ALTER S.A.	0	0	0
695363	65773	ITRACONAZOL CINFA 100 mg CAPSULAS EFG	Itraconazol 100 mg cápsula	100 mg	Blister	7	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	LABORATORIOS CINFA S.A.	0	0	0
695364	65773	ITRACONAZOL CINFA 100 mg CAPSULAS EFG	Itraconazol 100 mg cápsula	100 mg	Blister	14	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	LABORATORIOS CINFA S.A.	0	0	0
695436	65775	ITRACONAZOL SANDOZ 100 mg CAPSULAS DURAS EFG	Itraconazol 100 mg cápsula	100 mg	Blister	7	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	SANDOZ FARMACEUTICA S.A.	0	0	0
695438	65775	ITRACONAZOL SANDOZ 100 mg CAPSULAS DURAS EFG	Itraconazol 100 mg cápsula	100 mg	Blister	14	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	SANDOZ FARMACEUTICA S.A.	0	0	0
695565	65765	ITRACONAZOL VIATRIS 100 MG CAPSULAS EFG	Itraconazol 100 mg cápsula	100 mg	Blister	7	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	VIATRIS PHARMACEUTICALS S.L.	0	0	0
695566	65765	ITRACONAZOL VIATRIS 100 MG CAPSULAS EFG	Itraconazol 100 mg cápsula	100 mg	Blister	14	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	VIATRIS PHARMACEUTICALS S.L.	0	0	0
696028	59591	HONGOSERIL 100 mg CAPSULAS	Itraconazol 100 mg cápsula	100 mg	Blister	14	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	ISDIN S.A.	0	0	0
696029	59591	HONGOSERIL 100 mg CAPSULAS	Itraconazol 100 mg cápsula	100 mg	Blister	7	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	ISDIN S.A.	0	0	0
696030	59371	CANADIOL 100 mg CAPSULAS	Itraconazol 100 mg cápsula	100 mg	Blister	14	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	ESTEVE PHARMACEUTICALS S.A.	0	0	0
696031	59371	CANADIOL 100 mg CAPSULAS	Itraconazol 100 mg cápsula	100 mg	Blister	7	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	ESTEVE PHARMACEUTICALS S.A.	0	0	0
697028	71234	ITRACONAZOL NORMON 100 mg CAPSULAS DURAS EFG	Itraconazol 100 mg cápsula	100 mg	Blister	7	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	LABORATORIOS NORMON S.A.	0	0	0
697583	77398	ITRACONAZOL STADA 100 MG CAPSULAS DURAS EFG	Itraconazol 100 mg cápsula	100 mg	Blister	7	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	LABORATORIO STADA S.L.	0	0	0
697584	77398	ITRACONAZOL STADA 100 MG CAPSULAS DURAS EFG	Itraconazol 100 mg cápsula	100 mg	Blister	14	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	LABORATORIO STADA S.L.	0	0	0
697800	77459	ITRAGERM 50 MG CAPSULAS DURAS	Itraconazol 50 mg cápsula	50 mg	Blister	14	cápsula	ITRACONAZOL 50 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	ISDIN S.A.	0	0	0
697978	59343	SPORANOX 100 mg CAPSULAS	Itraconazol 100 mg cápsula	100 mg	Blister	7	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	JANSSEN CILAG S.A.	0	0	0
697979	59343	SPORANOX 100 mg CAPSULAS	Itraconazol 100 mg cápsula	100 mg	Blister	14	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	JANSSEN CILAG S.A.	0	0	0
701154	77459	ITRAGERM 50 MG CAPSULAS DURAS	Itraconazol 50 mg cápsula	50 mg	Blister	7	cápsula	ITRACONAZOL 50 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	ISDIN S.A.	0	0	0
701397	78446	ITRACONAZOL ALTAN 10 MG/ML CONCENTRADO Y DISOLVENTE PARA SOLUCION PARA PERFUSION EFG	Itraconazol 10 mg/ml inyectable perfusión 25 ml	10 mg/ml inyectable 25 ml	Ampolla	1	ampolla para inyección	ITRACONAZOL 10 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	J02AC02 - Itraconazol	ALTAN PHARMACEUTICALS SA	0	0	0
702701	78838	ITRACONAZOL TECNIGEN 100 MG CAPSULAS DURAS EFG	Itraconazol 100 mg cápsula	100 mg	Blister	7	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	TECNIMEDE ESPAÑA INDUSTRIA FARMACEUTICA S.A.	0	0	0
702702	78838	ITRACONAZOL TECNIGEN 100 MG CAPSULAS DURAS EFG	Itraconazol 100 mg cápsula	100 mg	Blister	14	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	TECNIMEDE ESPAÑA INDUSTRIA FARMACEUTICA S.A.	0	0	0
703028	71196	ITRACONAZOL TARBIS 100 mg CAPSULAS DURAS EFG	Itraconazol 100 mg cápsula	100 mg	Blister	7	cápsula	ITRACONAZOL 100 mg	VÍA ORAL	CÁPSULA DURA	J02AC02 - Itraconazol	TARBIS FARMA S.L.	0	0	0
