ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/11/680/020	EMEA/H/C/002420	150 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		280 (20 x 14) tablets (multipack)	Riprazo HCT
EU/1/11/680/021	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		7 tablets	Riprazo HCT
EU/1/11/680/022	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		14 tablets	Riprazo HCT
EU/1/11/680/023	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		28 tablets	Riprazo HCT
EU/1/11/680/024	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		30 tablets	Riprazo HCT
EU/1/11/680/025	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		50 tablets	Riprazo HCT
EU/1/11/680/026	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		56 tablets	Riprazo HCT
EU/1/11/680/027	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		90 (3 x 30) tablets (multipack)	Riprazo HCT
EU/1/11/680/028	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		98 (2 x 49) tablets (multipack)	Riprazo HCT
EU/1/11/680/029	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		280 (20 x 14) tablets (multipack)	Riprazo HCT
EU/1/11/680/030	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		7 tablets	Riprazo HCT
EU/1/11/680/031	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		14 tablets	Riprazo HCT
EU/1/11/680/032	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		28 tablets	Riprazo HCT
EU/1/11/680/033	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		30 tablets	Riprazo HCT
EU/1/11/680/034	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		50 tablets	Riprazo HCT
EU/1/11/680/035	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		56 tablets	Riprazo HCT
EU/1/11/680/036	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		56 x 1 tablets	Riprazo HCT
EU/1/11/680/037	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		90 tablets	Riprazo HCT
EU/1/11/680/038	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		98 tablets	Riprazo HCT
EU/1/11/680/039	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		98 (2 x 49 x 1) tablets (multipack)	Riprazo HCT
EU/1/11/680/040	EMEA/H/C/002420	150 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		280 (20 x 14) tablets (multipack)	Riprazo HCT
EU/1/11/680/041	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		7 tablets	Riprazo HCT
EU/1/11/680/042	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		14 tablets	Riprazo HCT
EU/1/11/680/043	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		28 tablets	Riprazo HCT
EU/1/11/680/044	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		30 tablets	Riprazo HCT
EU/1/11/680/045	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		50 tablets	Riprazo HCT
EU/1/11/680/046	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		56 tablets	Riprazo HCT
EU/1/11/680/047	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		90 (3 x 30) tablets (multipack)	Riprazo HCT
EU/1/11/680/048	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		98 (2 x 49) tablets (multipack)	Riprazo HCT
EU/1/11/680/049	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		280 (20 x 14) tablets (multipack)	Riprazo HCT
EU/1/11/680/050	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		7 tablets	Riprazo HCT
EU/1/11/680/051	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		14 tablets	Riprazo HCT
EU/1/11/680/052	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		28 tablets	Riprazo HCT
EU/1/11/680/053	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		30 tablets	Riprazo HCT
EU/1/11/680/054	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		50 tablets	Riprazo HCT
EU/1/11/680/055	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		56 tablets	Riprazo HCT
EU/1/11/680/056	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		56 x 1 tablets	Riprazo HCT
EU/1/11/680/057	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		90 tablets	Riprazo HCT
EU/1/11/680/058	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		98 tablets	Riprazo HCT
EU/1/11/680/059	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		98 (2 x 49 x 1) tablets (multipack)	Riprazo HCT
EU/1/11/680/060	EMEA/H/C/002420	300 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		280 (20 x 14) tablets (multipack)	Riprazo HCT
EU/1/11/680/061	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		7 tablets	Riprazo HCT
EU/1/11/680/062	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		14 tablets	Riprazo HCT
EU/1/11/680/063	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		28 tablets	Riprazo HCT
EU/1/11/680/064	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		30 tablets	Riprazo HCT
EU/1/11/680/065	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		50 tablets	Riprazo HCT
EU/1/11/680/066	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		56 tablets	Riprazo HCT
EU/1/11/680/067	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		90 (3 x 30) tablets (multipack)	Riprazo HCT
EU/1/11/680/068	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		98 (2 x 49) tablets (multipack)	Riprazo HCT
EU/1/11/680/069	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/Al/PVC)		280 (20 x 14) tablets (multipack)	Riprazo HCT
EU/1/11/680/070	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		7 tablets	Riprazo HCT
EU/1/11/680/071	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		14 tablets	Riprazo HCT
EU/1/11/680/072	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		28 tablets	Riprazo HCT
EU/1/11/680/073	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		30 tablets	Riprazo HCT
EU/1/11/680/074	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		50 tablets	Riprazo HCT
EU/1/11/680/075	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		56 tablets	Riprazo HCT
EU/1/11/680/076	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		56 x 1 tablets	Riprazo HCT
EU/1/11/680/077	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		90 tablets	Riprazo HCT
EU/1/11/680/078	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		98 tablets	Riprazo HCT
EU/1/11/680/079	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		98 (2 x 49 x 1) tablets (multipack)	Riprazo HCT
EU/1/11/680/080	EMEA/H/C/002420	300 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		280 (20 x 14) tablets (multipack)	Riprazo HCT
