cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
605918	76234	REMIFENTANILO NORMON 2 MG POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Remifentanilo 2 mg inyectable	2 mg	Vial	50	vial para inyección	REMIFENTANILO HIDROCLORURO 2 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION	1	N01AH06 - Remifentanilo	LABORATORIOS NORMON S.A.	2012-07-20	0	2025-08-27	Autorizado	2012-07-20	1	0	0	0
605919	76233	REMIFENTANILO NORMON 1 MG POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Remifentanilo 1 mg inyectable	1 mg	Vial	50	vial para inyección	REMIFENTANILO HIDROCLORURO 1 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION	1	N01AH06 - Remifentanilo	LABORATORIOS NORMON S.A.	2012-07-20	0	2025-08-27	Autorizado	2012-07-20	1	0	0	0
605920	76236	REMIFENTANILO NORMON 5 MG POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Remifentanilo 5 mg inyectable	5 mg	Vial	50	vial para inyección	REMIFENTANILO HIDROCLORURO 5 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION	1	N01AH06 - Remifentanilo	LABORATORIOS NORMON S.A.	2012-07-20	0	2025-08-27	Autorizado	2012-07-20	1	0	0	0
672501	61490	ULTIVA 5 mg POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION	Remifentanilo 5 mg inyectable	5 mg	Vial	5	vial para inyección	REMIFENTANILO HIDROCLORURO 5 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION	1	N01AH06 - Remifentanilo	ASPEN PHARMA TRADING LIMITED	1997-07-01	1	2012-01-02	Autorizado	1997-07-01	1	0	0	0
672519	61489	ULTIVA 2 mg  POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION	Remifentanilo 2 mg inyectable	2 mg	Vial	5	vial para inyección	REMIFENTANILO HIDROCLORURO 2 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION	1	N01AH06 - Remifentanilo	ASPEN PHARMA TRADING LIMITED	1997-07-01	1	2012-01-02	Autorizado	1997-07-01	1	0	0	0
672527	61488	ULTIVA 1 mg POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION	Remifentanilo 1 mg inyectable	1 mg	Vial	5	vial para inyección	REMIFENTANILO HIDROCLORURO 1 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION	1	N01AH06 - Remifentanilo	ASPEN PHARMA TRADING LIMITED	1997-07-01	1	2012-01-02	Autorizado	1997-07-01	1	0	0	0
672784	73023	REMIFENTANILO KERN PHARMA 1 mg POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Remifentanilo 1 mg inyectable	1 mg	Vial	5	vial para inyección	REMIFENTANILO HIDROCLORURO 1 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION	1	N01AH06 - Remifentanilo	KERN PHARMA S.L.	2010-11-17	1	2011-03-14	Autorizado	2010-11-17	1	0	0	0
672785	73025	REMIFENTANILO KERN PHARMA 5 mg POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Remifentanilo 5 mg inyectable	5 mg	Vial	5	vial para inyección	REMIFENTANILO HIDROCLORURO 5 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION	1	N01AH06 - Remifentanilo	KERN PHARMA S.L.	2010-11-17	1	2011-03-14	Autorizado	2010-11-17	1	0	0	0
672786	73024	REMIFENTANILO KERN PHARMA 2 mg POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Remifentanilo 2 mg inyectable	2 mg	Vial	5	vial para inyección	REMIFENTANILO HIDROCLORURO 2 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION	1	N01AH06 - Remifentanilo	KERN PHARMA S.L.	2010-11-17	1	2011-03-14	Autorizado	2010-11-17	1	0	0	0
677269	73183	REMIFENTANILO SALA 1 mg POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE O PERFUSION EFG	Remifentanilo 1 mg inyectable	1 mg	Vial	5	vial para inyección	REMIFENTANILO HIDROCLORURO 1 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION	1	N01AH06 - Remifentanilo	LABORATORIO REIG JOFRE, S.A.	2010-12-14	1	2012-01-02	Autorizado	2010-12-14	1	0	0	0
677270	73184	REMIFENTANILO SALA 2 mg POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE O PERFUSION EFG	Remifentanilo 2 mg inyectable	2 mg	Vial	5	vial para inyección	REMIFENTANILO HIDROCLORURO 2 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION	1	N01AH06 - Remifentanilo	LABORATORIO REIG JOFRE, S.A.	2010-12-14	1	2012-01-02	Autorizado	2010-12-14	1	0	0	0
677271	73185	REMIFENTANILO SALA 5 mg POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE O PERFUSION EFG	Remifentanilo 5 mg inyectable	5 mg	Vial	5	vial para inyección	REMIFENTANILO HIDROCLORURO 5 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION	1	N01AH06 - Remifentanilo	LABORATORIO REIG JOFRE, S.A.	2010-12-14	1	2012-01-02	Autorizado	2010-12-14	1	0	0	0
678580	73419	REMIFENTANILO ACCORD 1 mg POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE O PERFUSION EFG	Remifentanilo 1 mg inyectable	1 mg	Vial	5	vial para inyección	REMIFENTANILO 1 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION	1	N01AH06 - Remifentanilo	ACCORD HEALTHCARE S.L.U.	2011-05-12	0	2024-01-18	Anulado	2024-01-18	1	0	0	0
678582	73420	REMIFENTANILO ACCORD 2 mg POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE O PERFUSION EFG	Remifentanilo 2 mg inyectable	2 mg	Vial	5	vial para inyección	REMIFENTANILO 2 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION	1	N01AH06 - Remifentanilo	ACCORD HEALTHCARE S.L.U.	2011-05-12	0	2024-01-18	Anulado	2024-01-18	1	0	0	0
678583	73421	REMIFENTANILO ACCORD 5 mg POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE O PERFUSION EFG	Remifentanilo 5 mg inyectable	5 mg	Vial	5	vial para inyección	REMIFENTANILO 5 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCION INYECTABLE Y PARA PERFUSION	1	N01AH06 - Remifentanilo	ACCORD HEALTHCARE S.L.U.	2011-05-12	0	2024-01-18	Anulado	2024-01-18	1	0	0	0
