ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/15/1012/024	EMEA/H/C/004070	75 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/025	EMEA/H/C/004070	75 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		120 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/026	EMEA/H/C/004070	75 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		14 x 1 capsules (unit dose)	Pregabalin Sandoz GmbH
EU/1/15/1012/027	EMEA/H/C/004070	75 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		56 x 1 capsules (unit dose)	Pregabalin Sandoz GmbH
EU/1/15/1012/028	EMEA/H/C/004070	75 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		84 x 1 capsules (unit dose)	Pregabalin Sandoz GmbH
EU/1/15/1012/029	EMEA/H/C/004070	75 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 x 1 capsules (unit dose)	Pregabalin Sandoz GmbH
EU/1/15/1012/030	EMEA/H/C/004070	75 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		210 (3 x 70 x 1) capsules (unit dose) (multipack)	Pregabalin Sandoz GmbH
EU/1/15/1012/031	EMEA/H/C/004070	75 mg	Capsule, hard	Oral use	bottle (HDPE)		100 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/032	EMEA/H/C/004070	75 mg	Capsule, hard	Oral use	bottle (HDPE)		200 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/033	EMEA/H/C/004070	75 mg	Capsule, hard	Oral use	bottle (HDPE)		250 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/034	EMEA/H/C/004070	100 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		14 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/035	EMEA/H/C/004070	100 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		21 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/036	EMEA/H/C/004070	100 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		28 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/037	EMEA/H/C/004070	100 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		56 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/038	EMEA/H/C/004070	100 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		84 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/039	EMEA/H/C/004070	100 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/040	EMEA/H/C/004070	100 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		84 x 1 capsules (unit dose)	Pregabalin Sandoz GmbH
EU/1/15/1012/041	EMEA/H/C/004070	100 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 x 1 capsules (unit dose)	Pregabalin Sandoz GmbH
EU/1/15/1012/042	EMEA/H/C/004070	150 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		14 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/043	EMEA/H/C/004070	150 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		21 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/044	EMEA/H/C/004070	150 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		28 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/045	EMEA/H/C/004070	150 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		56 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/046	EMEA/H/C/004070	150 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		70 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/047	EMEA/H/C/004070	150 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		84 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/048	EMEA/H/C/004070	150 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/049	EMEA/H/C/004070	150 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		120 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/050	EMEA/H/C/004070	150 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		56 x 1 capsules (unit dose)	Pregabalin Sandoz GmbH
EU/1/15/1012/051	EMEA/H/C/004070	150 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		84 x 1 capsules (unit dose)	Pregabalin Sandoz GmbH
EU/1/15/1012/052	EMEA/H/C/004070	150 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 x 1 capsules (unit dose)	Pregabalin Sandoz GmbH
EU/1/15/1012/053	EMEA/H/C/004070	150 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		210 (3 x 70 x 1) capsules (unit dose) (multipack)	Pregabalin Sandoz GmbH
EU/1/15/1012/054	EMEA/H/C/004070	150 mg	Capsule, hard	Oral use	bottle (HDPE)		100 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/055	EMEA/H/C/004070	150 mg	Capsule, hard	Oral use	bottle (HDPE)		200 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/056	EMEA/H/C/004070	150 mg	Capsule, hard	Oral use	bottle (HDPE)		250 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/057	EMEA/H/C/004070	200 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		21 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/058	EMEA/H/C/004070	200 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		28 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/059	EMEA/H/C/004070	200 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		84 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/060	EMEA/H/C/004070	200 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/061	EMEA/H/C/004070	200 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		84 x 1 capsules (unit dose)	Pregabalin Sandoz GmbH
EU/1/15/1012/062	EMEA/H/C/004070	200 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 x 1 capsules (unit dose)	Pregabalin Sandoz GmbH
EU/1/15/1012/063	EMEA/H/C/004070	225 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		14 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/064	EMEA/H/C/004070	225 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		56 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/065	EMEA/H/C/004070	225 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		70 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/066	EMEA/H/C/004070	225 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		84 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/067	EMEA/H/C/004070	225 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/068	EMEA/H/C/004070	225 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		120 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/069	EMEA/H/C/004070	300 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		14 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/070	EMEA/H/C/004070	300 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		21 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/071	EMEA/H/C/004070	300 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		28 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/072	EMEA/H/C/004070	300 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		56 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/073	EMEA/H/C/004070	300 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		70 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/074	EMEA/H/C/004070	300 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		84 (2 x 42) capsules (multipack)	Pregabalin Sandoz GmbH
EU/1/15/1012/075	EMEA/H/C/004070	300 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 (2 x 50) capsules (multipack)	Pregabalin Sandoz GmbH
EU/1/15/1012/076	EMEA/H/C/004070	300 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		120 (2 x 60) capsules (multipack)	Pregabalin Sandoz GmbH
EU/1/15/1012/077	EMEA/H/C/004070	300 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		56 x 1 capsules (unit dose)	Pregabalin Sandoz GmbH
EU/1/15/1012/078	EMEA/H/C/004070	300 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		84 (2 x 42 x 1) capsules (unit dose) (multipack)	Pregabalin Sandoz GmbH
EU/1/15/1012/079	EMEA/H/C/004070	300 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 (2 x 50 x 1) capsules (unit dose) (multipack)	Pregabalin Sandoz GmbH
EU/1/15/1012/080	EMEA/H/C/004070	300 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		210 (3 x 70 x 1) capsules (unit dose) (multipack)	Pregabalin Sandoz GmbH
EU/1/15/1012/081	EMEA/H/C/004070	300 mg	Capsule, hard	Oral use	bottle (HDPE)		100 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/082	EMEA/H/C/004070	300 mg	Capsule, hard	Oral use	bottle (HDPE)		200 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/083	EMEA/H/C/004070	300 mg	Capsule, hard	Oral use	bottle (HDPE)		250 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/084	EMEA/H/C/004070	25 mg	Capsule, hard	Oral use	bottle (HDPE)		200 capsules	Pregabalin Sandoz GmbH
EU/1/15/1012/085	EMEA/H/C/004070	50 mg	Capsule, hard	Oral use	bottle (HDPE)		200 capsules	Pregabalin Sandoz GmbH
