product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
01-0401-04	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2,5 l	PVC bag Sy II, N4	4
01-0401-05	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2 l	PVC bag Sy II, N5	5
01-0401-06	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	1,5 l	PVC bag Sy II, N6	6
01-0401-07	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	1,5 l	PVC bag Sy III, N6	6
01-0401-08	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	1,5 l	PVC twinbag Sy II, N6	6
01-0401-09	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	1,5 l	PVC twinbag Sy III, N6	6
01-0401-11	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2 l	PVC bag Sy III, N5	5
01-0401-12	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2 l	PVC twinbag Sy II, N5	5
01-0401-13	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2 l	PVC twinbag Sy III, N5	5
01-0401-15	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2,5 l	PVC bag Sy III, N4	4
01-0401-16	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2,5 l	PVC twinbag Sy II, N4	4
01-0401-17	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2,5 l	PVC twinbag Sy III, N4	4
01-0401-19	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	1,5 l	PVC bag Sy II, N8	8
01-0401-20	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	1,5 l	PVC bag Sy III, N8	8
01-0401-21	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	1,5 l	PVC twinbag Sy II, N8	8
01-0401-22	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	1,5 l	PVC twinbag Sy III, N8	8
01-0401-23	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2 l	PVC bag Sy II, N8	8
01-0401-24	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2 l	PVC bag Sy III, N8	8
01-0401-25	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2 l	PVC twinbag Sy II, N8	8
01-0401-26	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2 l	PVC twinbag Sy III, N8	8
01-0401-27	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2 l	PVC bag Sy II, N6	6
01-0401-28	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2 l	PVC bag Sy III, N6	6
01-0401-29	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2 l	PVC twinbag Sy II, N6	6
01-0401-30	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2 l	PVC twinbag Sy III, N6	6
01-0401-31	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2,5 l	PVC bag Sy II, N5	5
01-0401-32	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2,5 l	PVC bag Sy III, N5	5
01-0401-33	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2,5 l	PVC twinbag Sy II, N5	5
01-0401-34	Extraneal solution for peritoneal dialysis	01-0401	21-NOV-01	01-0401		Solution for peritoneal dialysis	2,5 l	PVC twinbag Sy III, N5	5
