cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
602485	68514	PLANTAGO OVATA NORMON 3,5 g POLVO PARA SUSPENSION ORAL	Plantago ovata 3.500 mg solución/suspensión oral sobre	3.500 mg	Sobre	500	sobre	PLANTAGO OVATA FORSKK. SEMILLA CUTICULA 3500 mg	VÍA ORAL	POLVO PARA SUSPENSIÓN ORAL	1	A06AC01 - Ispaghula (semillas de psyllium)	LABORATORIOS NORMON S.A.	2007-02-26	0	2024-10-03	Anulado	2024-10-03	1	0	0	0
605400	73919	PLANTAGO OVATA LAINCO 3,5 g POLVO PARA SUSPENSION ORAL	Plantago ovata 3.500 mg solución/suspensión oral sobre	3.500 mg	Sobre	200	sobre	PLANTAGO OVATA FORSKK. SEMILLA CUTICULA 3500 mg	VÍA ORAL	POLVO PARA SUSPENSIÓN ORAL	1	A06AC01 - Ispaghula (semillas de psyllium)	LAINCO S.A.	2011-04-19	0	2015-07-20	Autorizado	2011-04-19	1	0	0	0
650275	57774	CENAT GRANULADO	Plantago ovata semillas/cutículas 650 mg/g + 22 mg/g solución/suspensión oral	650 mg/g + 22 mg/g	Bote	400	g	PLANTAGO OVATA FORSKK. SEMILLA 650 mg|PLANTAGO OVATA FORSKK. SEMILLA CUTICULA 22 mg	VÍA ORAL	GRANULADO	2	A06AC01 - Ispaghula (semillas de psyllium)	COOPER CONSUMER HEALTH B.V.	1989-01-01	1	2011-02-11	Autorizado	1989-01-01	0	0	0	0
654605	67889	PLANTAX  POLVO PARA SUSPENSION ORAL	Plantago ovata 3.500 mg solución/suspensión oral sobre	3.500 mg	Sobre	16	sobre	PLANTAGO OVATA FORSKK. SEMILLA 3500 mg	VÍA ORAL	POLVO PARA SUSPENSIÓN ORAL	1	A06AC01 - Ispaghula (semillas de psyllium)	LABORATORIOS CINFA S.A.	2006-06-28	0	2018-10-30	Suspenso	2021-09-03	0	0	0	0
654606	67889	PLANTAX  POLVO PARA SUSPENSION ORAL	Plantago ovata 3.500 mg solución/suspensión oral sobre	3.500 mg	Sobre	30	sobre	PLANTAGO OVATA FORSKK. SEMILLA 3500 mg	VÍA ORAL	POLVO PARA SUSPENSIÓN ORAL	1	A06AC01 - Ispaghula (semillas de psyllium)	LABORATORIOS CINFA S.A.	2006-06-28	0	2018-10-30	Suspenso	2021-09-03	0	0	0	0
656188	68088	PLANTAGO OVATA CINFA 3,5 g POLVO PARA SUSPENSION ORAL	Plantago ovata 3.500 mg solución/suspensión oral sobre	3.500 mg	Sobre	30	sobre	PLANTAGO OVATA FORSKK. SEMILLA CUTICULA 3500 mg	VÍA ORAL	POLVO PARA SUSPENSIÓN ORAL	1	A06AC01 - Ispaghula (semillas de psyllium)	LABORATORIOS CINFA S.A.	2006-10-18	1	2011-10-19	Autorizado	2006-10-18	1	0	0	0
656189	68089	PLANTASOR 3,5 g POLVO EFERVESCENTE	Plantago ovata 3.500 mg solución/suspensión oral efervescente sobre	3.500 mg	Sobre	15	sobre	PLANTAGO OVATA FORSKK. SEMILLA CUTICULA 3500 mg	VÍA ORAL	POLVO EFERVESCENTE	1	A06AC01 - Ispaghula (semillas de psyllium)	SORIA NATURAL S.A.	2006-10-18	0	2017-11-16	Anulado	2017-11-16	1	0	0	0
656190	68089	PLANTASOR 3,5 g POLVO EFERVESCENTE	Plantago ovata 3.500 mg solución/suspensión oral efervescente sobre	3.500 mg	Sobre	30	sobre	PLANTAGO OVATA FORSKK. SEMILLA CUTICULA 3500 mg	VÍA ORAL	POLVO EFERVESCENTE	1	A06AC01 - Ispaghula (semillas de psyllium)	SORIA NATURAL S.A.	2006-10-18	0	2017-11-16	Anulado	2017-11-16	1	0	0	0
660860	56392	METAMUCIL 3,26 g POLVO PARA SUSPENSIÓN ORAL	Plantago ovata 3.260 mg solución/suspensión oral sobre	3.260 mg	Sobre	30	sobre	PLANTAGO OVATA FORSKK.  POLVO 3260 mg	VÍA ORAL	POLVO PARA SOLUCIÓN ORAL	1	A06AC01 - Ispaghula (semillas de psyllium)	PROCTER & GAMBLE ESPANA S.A.	1985-08-01	0	2021-07-26	Anulado	2021-07-26	0	0	0	0
673127	63382	BIOLID 3,5 g POLVO PARA SUSPENSION ORAL	Plantago ovata 3.500 mg solución/suspensión oral sobre	3.500 mg	Sobre	15	sobre	PLANTAGO OVATA FORSKK. 3500 mg	VÍA ORAL	POLVO PARA SUSPENSIÓN ORAL	1	A06AC01 - Ispaghula (semillas de psyllium)	PAN QUIMICA FARMACEUTICA S.A.	2000-10-06	0	2019-02-08	Anulado	2019-02-08	1	0	0	0
673128	63382	BIOLID 3,5 g POLVO PARA SUSPENSION ORAL	Plantago ovata 3.500 mg solución/suspensión oral sobre	3.500 mg	Sobre	30	sobre	PLANTAGO OVATA FORSKK. 3500 mg	VÍA ORAL	POLVO PARA SUSPENSIÓN ORAL	1	A06AC01 - Ispaghula (semillas de psyllium)	PAN QUIMICA FARMACEUTICA S.A.	2000-10-06	0	2019-02-08	Anulado	2019-02-08	1	0	0	0
673141	69689	PLANTAGO OVATA VIATRIS 3,5 g POLVO EFERVESCENTE	Plantago ovata 3.500 mg solución/suspensión oral efervescente sobre	3.500 mg	Sobre	30	sobre	PLANTAGO OVATA FORSKK. SEMILLA CUTICULA 3500 mg	VÍA ORAL	POLVO EFERVESCENTE	1	A06AC01 - Ispaghula (semillas de psyllium)	VIATRIS HEALTHCARE LIMITED	2008-03-19	1	2011-08-24	Autorizado	2008-03-19	1	0	0	0
679726	73919	PLANTAGO OVATA LAINCO 3,5 g POLVO PARA SUSPENSION ORAL	Plantago ovata 3.500 mg solución/suspensión oral sobre	3.500 mg	Sobre	30	sobre	PLANTAGO OVATA FORSKK. SEMILLA CUTICULA 3500 mg	VÍA ORAL	POLVO PARA SUSPENSIÓN ORAL	1	A06AC01 - Ispaghula (semillas de psyllium)	LAINCO S.A.	2011-04-19	1	2011-11-07	Autorizado	2011-04-19	1	0	0	0
759621	56342	PLANTABEN 3,5 g POLVO EFERVESCENTE	Plantago ovata 3.500 mg solución/suspensión oral efervescente sobre	3.500 mg	Sobre	30	sobre	PLANTAGO OVATA FORSKK. CASCARA 3500 mg	VÍA ORAL	POLVO EFERVESCENTE	1	A06AC01 - Ispaghula (semillas de psyllium)	COOPER CONSUMER HEALTH B.V.	1984-02-01	1	2011-02-11	Autorizado	1984-02-01	0	0	0	0
