cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
707964	80254	AFULTRANT 250 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA EFG	Fulvestrant 250 mg inyectable 5 ml jeringa precargada	250 mg inyectable 5 ml	Jeringa precargada	1	jeringa precargada	FULVESTRANT 50 mg	VÍA INTRAMUSCULAR	SOLUCIÓN INYECTABLE	L02BA03 - Fulvestrant	BEXAL FARMACEUTICA S.A.	0	0	0
707965	80254	AFULTRANT 250 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA EFG	Fulvestrant 250 mg inyectable 5 ml jeringa precargada	250 mg inyectable 5 ml	Jeringa precargada	2	jeringa precargada	FULVESTRANT 50 mg	VÍA INTRAMUSCULAR	SOLUCIÓN INYECTABLE	L02BA03 - Fulvestrant	BEXAL FARMACEUTICA S.A.	0	0	0
710990	80910	FULVESTRANT TEVA 250 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA EFG	Fulvestrant 250 mg inyectable 5 ml jeringa precargada	250 mg inyectable 5 ml	Jeringa precargada	1	jeringa precargada	FULVESTRANT 50 mg	VÍA INTRAMUSCULAR	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	L02BA03 - Fulvestrant	TEVA PHARMA S.L.U.	0	0	0
711314	80999	SIBUDEL 250 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA EFG	Fulvestrant 250 mg inyectable 5 ml jeringa precargada	250 mg inyectable 5 ml	Jeringa precargada	1	jeringa precargada	FULVESTRANT 50 mg	VÍA INTRAMUSCULAR	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	L02BA03 - Fulvestrant	TEVA PHARMA S.L.U.	0	0	0
719458	82518	FULVESTRANT DR. REDDYS 250 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA EFG	Fulvestrant 250 mg inyectable 5 ml jeringa precargada	250 mg inyectable 5 ml	Jeringa precargada	1	jeringa precargada	FULVESTRANT 50 mg	VÍA INTRAMUSCULAR	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	L02BA03 - Fulvestrant	REDDY PHARMA IBERIA S.A.	0	0	0
719459	82518	FULVESTRANT DR. REDDYS 250 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA EFG	Fulvestrant 250 mg inyectable 5 ml jeringa precargada	250 mg inyectable 5 ml	Jeringa precargada	2	jeringa precargada	FULVESTRANT 50 mg	VÍA INTRAMUSCULAR	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	L02BA03 - Fulvestrant	REDDY PHARMA IBERIA S.A.	0	0	0
724665	83793	AMBIFUL 250 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA EFG	Fulvestrant 250 mg inyectable 5 ml jeringa precargada	250 mg inyectable 5 ml	Jeringa precargada	1	jeringa precargada	FULVESTRANT 50 mg	VÍA INTRAMUSCULAR	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	L02BA03 - Fulvestrant	EVER VALINJECT GMBH	0	0	0
724883	83853	FULVESTRANT SUN 250 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA EFG	Fulvestrant 250 mg inyectable 5 ml jeringa precargada	250 mg inyectable 5 ml	Jeringa precargada	1	jeringa precargada	FULVESTRANT 250 mg	VÍA INTRAMUSCULAR	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	L02BA03 - Fulvestrant	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	0	0	0
725018	83884	STRANTAS 250 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA EFG	Fulvestrant 250 mg inyectable 5 ml jeringa precargada	250 mg	Jeringa precargada	2	jeringa precargada	FULVESTRANT 50 mg	VÍA INTRAMUSCULAR	SOLUCIÓN INYECTABLE	L02BA03 - Fulvestrant	ACCORD HEALTHCARE S.L.U.	0	0	0
726361	83793	AMBIFUL 250 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA EFG	Fulvestrant 250 mg inyectable 5 ml jeringa precargada	250 mg inyectable 5 ml	Jeringa precargada	2	jeringa precargada	FULVESTRANT 50 mg	VÍA INTRAMUSCULAR	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	L02BA03 - Fulvestrant	EVER VALINJECT GMBH	0	0	0
