cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
658358	68398	2930722	Phleum pratense top extract 75000 UNT Disintegrating Oral Tablet	OMOP5147504				
724710	68398	2930722	Phleum pratense top extract 75000 UNT Disintegrating Oral Tablet	OMOP5147504				
