ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/21/1574/001	EMEA/H/C/004871	20 mg	Film-coated tablet	Oral use	blister (PVC/alu)	12 x 1 tablets (unit dose)		evrenzo	EVRENZO	EU/1/21/1574	roxadustat	roxadustat	B03XA05	Astellas Pharma Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/evrenzo	Authorised
EU/1/21/1574/002	EMEA/H/C/004871	50 mg	Film-coated tablet	Oral use	blister (PVC/alu)	12 x 1 tablets (unit dose)		evrenzo	EVRENZO	EU/1/21/1574	roxadustat	roxadustat	B03XA05	Astellas Pharma Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/evrenzo	Authorised
EU/1/21/1574/003	EMEA/H/C/004871	70 mg	Film-coated tablet	Oral use	blister (PVC/alu)	12 x 1 tablets (unit dose)		evrenzo	EVRENZO	EU/1/21/1574	roxadustat	roxadustat	B03XA05	Astellas Pharma Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/evrenzo	Authorised
EU/1/21/1574/004	EMEA/H/C/004871	100 mg	Film-coated tablet	Oral use	blister (PVC/alu)	12 x 1 tablets (unit dose)		evrenzo	EVRENZO	EU/1/21/1574	roxadustat	roxadustat	B03XA05	Astellas Pharma Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/evrenzo	Authorised
EU/1/21/1574/005	EMEA/H/C/004871	150 mg	Film-coated tablet	Oral use	blister (PVC/alu)	12 x 1 tablets (unit dose)		evrenzo	EVRENZO	EU/1/21/1574	roxadustat	roxadustat	B03XA05	Astellas Pharma Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/evrenzo	Authorised
EU/1/21/1574/006	EMEA/H/C/004871	20 mg	Film-coated tablet	Oral use	blister (PVC/alu)	36 x 1 tablets (unit dose)		evrenzo	EVRENZO	EU/1/21/1574	roxadustat	roxadustat	B03XA05	Astellas Pharma Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/evrenzo	Authorised
EU/1/21/1574/007	EMEA/H/C/004871	50 mg	Film-coated tablet	Oral use	blister (PVC/alu)	36 x 1 tablets (unit dose)		evrenzo	EVRENZO	EU/1/21/1574	roxadustat	roxadustat	B03XA05	Astellas Pharma Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/evrenzo	Authorised
EU/1/21/1574/008	EMEA/H/C/004871	70 mg	Film-coated tablet	Oral use	blister (PVC/alu)	36 x 1 tablets (unit dose)		evrenzo	EVRENZO	EU/1/21/1574	roxadustat	roxadustat	B03XA05	Astellas Pharma Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/evrenzo	Authorised
EU/1/21/1574/009	EMEA/H/C/004871	100 mg	Film-coated tablet	Oral use	blister (PVC/alu)	36 x 1 tablets (unit dose)		evrenzo	EVRENZO	EU/1/21/1574	roxadustat	roxadustat	B03XA05	Astellas Pharma Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/evrenzo	Authorised
EU/1/21/1574/010	EMEA/H/C/004871	150 mg	Film-coated tablet	Oral use	blister (PVC/alu)	36 x 1 tablets (unit dose)		evrenzo	EVRENZO	EU/1/21/1574	roxadustat	roxadustat	B03XA05	Astellas Pharma Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/evrenzo	Authorised
