codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
028362022	028362	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
034883013	034883	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
034883064	034883	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
034883076	034883	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
034883088	034883	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
034883090	034883	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
034883102	034883	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
036103024	036103	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
036103036	036103	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
036103048	036103	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
036103051	036103	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
039063019	039063	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
039063021	039063	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
040016014	040016	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
040016026	040016	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
040016038	040016	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
040016040	040016	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
040016053	040016	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
040016065	040016	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
040016077	040016	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
040016089	040016	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
048254015	048254	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
048254027	048254	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
048254039	048254	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
048254041	048254	1366470	prabotulinumtoxinA-xvfs 100 UNT Injection	2117871	EXACT	auto-linked from EMA 004587		2026-06-12
