product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
22-0030-01	46287538	ticagrelor 60 MG Oral Tablet	1666332				
22-0031-01	40241188	ticagrelor 90 MG Oral Tablet	1116635				
