codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
052027012	052027	1735800	0.5 ML Streptococcus pneumoniae serotype 10A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 11A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 12F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 15A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 16F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 17F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 20A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 22F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 23A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 23B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 24F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 31 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 33F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 35B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 8 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 9N capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype DEOAC15B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML Prefilled Syringe [Capvaxive]	2686978	EXACT	auto-linked from EMA 006267		2026-06-12
052027024	052027	1735800	0.5 ML Streptococcus pneumoniae serotype 10A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 11A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 12F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 15A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 16F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 17F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 20A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 22F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 23A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 23B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 24F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 31 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 33F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 35B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 8 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 9N capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype DEOAC15B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML Prefilled Syringe [Capvaxive]	2686978	EXACT	auto-linked from EMA 006267		2026-06-12
052027036	052027	1735800	0.5 ML Streptococcus pneumoniae serotype 10A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 11A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 12F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 15A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 16F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 17F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 20A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 22F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 23A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 23B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 24F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 31 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 33F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 35B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 8 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 9N capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype DEOAC15B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML Prefilled Syringe [Capvaxive]	2686978	EXACT	auto-linked from EMA 006267		2026-06-12
052027048	052027	1735800	0.5 ML Streptococcus pneumoniae serotype 10A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 11A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 12F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 15A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 16F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 17F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 20A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 22F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 23A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 23B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 24F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 31 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 33F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 35B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 8 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 9N capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype DEOAC15B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML Prefilled Syringe [Capvaxive]	2686978	EXACT	auto-linked from EMA 006267		2026-06-12
052027051	052027	1735800	0.5 ML Streptococcus pneumoniae serotype 10A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 11A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 12F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 15A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 16F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 17F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 20A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 22F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 23A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 23B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 24F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 31 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 33F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 35B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 8 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 9N capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype DEOAC15B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML Prefilled Syringe [Capvaxive]	2686978	EXACT	auto-linked from EMA 006267		2026-06-12
052027063	052027	1735800	0.5 ML Streptococcus pneumoniae serotype 10A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 11A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 12F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 15A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 16F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 17F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 20A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 22F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 23A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 23B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 24F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 31 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 33F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 35B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 8 capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype 9N capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML / Streptococcus pneumoniae serotype DEOAC15B capsular antigen diphtheria CRM197 protein conjugate vaccine 0.008 MG/ML Prefilled Syringe [Capvaxive]	2686978	EXACT	auto-linked from EMA 006267		2026-06-12
