codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
050756016	050756	1301607	futibatinib 4 MG Oral Tablet [Lytgobi]	2628201	EXACT	auto-linked from EMA 005627		2026-06-12
050756028	050756	1301607	futibatinib 4 MG Oral Tablet [Lytgobi]	2628201	EXACT	auto-linked from EMA 005627		2026-06-12
050756030	050756	1301607	futibatinib 4 MG Oral Tablet [Lytgobi]	2628201	EXACT	auto-linked from EMA 005627		2026-06-12
