cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
650685	66574	OXYNORM 5 MG CAPSULAS DURAS	Oxicodona 5 mg cápsula	5 mg	Blister	28	cápsula	OXICODONA HIDROCLORURO 5 mg	VÍA ORAL	CÁPSULA DURA	N02AA05 - Oxicodona	MUNDIPHARMA PHARMACEUTICALS S.L.	0	0	0
650687	66575	OXYNORM 10 MG CAPSULAS DURAS	Oxicodona 10 mg cápsula	10 mg	Blister	28	cápsula	OXICODONA HIDROCLORURO 10 mg	VÍA ORAL	CÁPSULA DURA	N02AA05 - Oxicodona	MUNDIPHARMA PHARMACEUTICALS S.L.	0	0	0
650691	66576	OXYNORM 20 MG CAPSULAS DURAS	Oxicodona 20 mg cápsula	20 mg	Blister	28	cápsula	OXICODONA HIDROCLORURO 20 mg	VÍA ORAL	CÁPSULA DURA	N02AA05 - Oxicodona	MUNDIPHARMA PHARMACEUTICALS S.L.	0	0	0
650823	66614	OXYNORM CONCENTRADO 10 mg/ml, SOLUCION ORAL	Oxicodona 10 mg/ml solución/suspensión oral	10 mg/ml	Frasco	30	ml	OXICODONA HIDROCLORURO 10 mg	VÍA ORAL	SOLUCIÓN ORAL	N02AA05 - Oxicodona	MUNDIPHARMA PHARMACEUTICALS S.L.	0	0	0
651505	63446	OXYCONTIN 10 mg COMPRIMIDOS DE LIBERACION PROLONGADA	Oxicodona 10 mg comprimido liberación modificada	10 mg	Blister	28	comprimido	OXICODONA HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	N02AA05 - Oxicodona	MUNDIPHARMA PHARMACEUTICALS S.L.	0	0	0
651679	63447	OXYCONTIN 20 mg COMPRIMIDOS DE LIBERACION PROLONGADA	Oxicodona 20 mg comprimido liberación modificada	20 mg	Blister	28	comprimido	OXICODONA HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	N02AA05 - Oxicodona	MUNDIPHARMA PHARMACEUTICALS S.L.	0	0	0
652099	63448	OXYCONTIN 40 mg COMPRIMIDOS DE LIBERACION PROLONGADA	Oxicodona 40 mg comprimido liberación modificada	40 mg	Blister	28	comprimido	OXICODONA HIDROCLORURO 40 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	N02AA05 - Oxicodona	MUNDIPHARMA PHARMACEUTICALS S.L.	0	0	0
652511	63449	OXYCONTIN 80 mg COMPRIMIDOS DE LIBERACION PROLONGADA	Oxicodona 80 mg comprimido liberación modificada	80 mg	Blister	28	comprimido	OXICODONA HIDROCLORURO 80 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	N02AA05 - Oxicodona	MUNDIPHARMA PHARMACEUTICALS S.L.	0	0	0
658743	68605	OXYCONTIN 5 mg COMPRIMIDOS DE LIBERACION PROLONGADA	Oxicodona 5 mg comprimido liberación modificada	5 mg	Blister	28	comprimido	OXICODONA HIDROCLORURO 5 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	N02AA05 - Oxicodona	MUNDIPHARMA PHARMACEUTICALS S.L.	0	0	0
663684	71243	OXYNORM 10 mg/ml SOLUCION INYECTABLE Y PARA PERFUSION	Oxicodona 10 mg inyectable 1 ml	10 mg	Ampolla	5	ampolla para inyección	OXICODONA HIDROCLORURO 10 mg	VÍA INTRAVENOSA|VÍA SUBCUTÁNEA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	N02AA05 - Oxicodona	MUNDIPHARMA PHARMACEUTICALS S.L.	0	0	0
