product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/21/1589/001	35604490	0.4 ML adalimumab 100 MG/ML Prefilled Syringe	1726844	EXACT			2026-02-17
EU/1/21/1589/002	35604490	0.4 ML adalimumab 100 MG/ML Prefilled Syringe	1726844	EXACT			2026-02-17
EU/1/21/1589/003	35604490	0.4 ML adalimumab 100 MG/ML Prefilled Syringe	1726844	EXACT			2026-02-17
EU/1/21/1589/004	35604490	0.4 ML adalimumab 100 MG/ML Prefilled Syringe	1726844	EXACT			2026-02-17
EU/1/21/1589/005	35604490	0.4 ML adalimumab 100 MG/ML Prefilled Syringe	1726844	EXACT			2026-02-17
EU/1/21/1589/006	35604490	0.4 ML adalimumab 100 MG/ML Prefilled Syringe	1726844	EXACT			2026-02-17
EU/1/21/1589/007	1718324	0.8 ML adalimumab 100 MG/ML Prefilled Syringe	1855523	EXACT			2026-02-17
EU/1/21/1589/008	2902280	0.8 ML adalimumab 100 MG/ML Pen Injector	OMOP5119149	EXACT			2026-02-17
EU/1/21/1589/009	2902280	0.8 ML adalimumab 100 MG/ML Pen Injector	OMOP5119149	EXACT			2026-02-17
EU/1/21/1589/010	1594146	0.2 ML adalimumab 100 MG/ML Prefilled Syringe	1921016	EXACT			2026-02-17
