product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/21/1589/001	Hukyndra	EU/1/21/1589/001	15-NOV-21	EMEA/H/C/005548	40 mg	Solution for injection	40 mg/0,4 ml	Glass pre-filled syringe and alcohol swab, N1	1
EU/1/21/1589/002	Hukyndra	EU/1/21/1589/002	15-NOV-21	EMEA/H/C/005548	40 mg	Solution for injection	40 mg/0,4 ml	Glass pre-filled syringe and alcohol swab, N2	2
EU/1/21/1589/003	Hukyndra	EU/1/21/1589/003	15-NOV-21	EMEA/H/C/005548	40 mg	Solution for injection	40 mg/0,4 ml	Glass pre-filled syringe and alcohol swab, N6	6
EU/1/21/1589/004	Hukyndra	EU/1/21/1589/004	15-NOV-21	EMEA/H/C/005548	40 mg	Solution for injection	40 mg/0,4 ml	Glass pre-filled pen and alcohol pad, N1	1
EU/1/21/1589/005	Hukyndra	EU/1/21/1589/005	15-NOV-21	EMEA/H/C/005548	40 mg	Solution for injection	40 mg/0,4 ml	Glass pre-filled pen and alcohol pad, N2	2
EU/1/21/1589/006	Hukyndra	EU/1/21/1589/006	15-NOV-21	EMEA/H/C/005548	40 mg	Solution for injection	40 mg/0,4 ml	Glass pre-filled pen and alcohol pad, N6	6
EU/1/21/1589/007	Hukyndra	EU/1/21/1589/007	15-NOV-21	EMEA/H/C/005548	80 mg	Solution for injection	80 mg/0,8 ml	Glass pre-filled syringe and alcohol swab, N1	1
EU/1/21/1589/008	Hukyndra	EU/1/21/1589/008	15-NOV-21	EMEA/H/C/005548	80 mg	Solution for injection	80 mg/0,8 ml	Glass pre-filled pen and alcohol pad, N1	1
EU/1/21/1589/009	Hukyndra	EU/1/21/1589/009	15-NOV-21	EMEA/H/C/005548	80 mg	Solution for injection	80 mg/0,8 ml	Glass pre-filled pen and alcohol pad, N3	3
EU/1/21/1589/010	Hukyndra	EU/1/21/1589/010	15-NOV-21	EMEA/H/C/005548	20 mg	Solution for injection	20 mg/0,2 ml	Glass pre-filled syringe and alcohol swab, N2	2
