ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/12/754/001	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/12/754/002	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/12/754/003	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/12/754/004	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/12/754/005	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/12/754/006	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/12/754/007	1525221	pioglitazone 15 MG Oral Tablet	317573	EXACT			2025-12-04
EU/1/12/754/008	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/12/754/009	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/12/754/010	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/12/754/011	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/12/754/012	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/12/754/013	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/12/754/014	19079293	pioglitazone 30 MG Oral Tablet	312440	EXACT			2025-12-04
EU/1/12/754/015	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/12/754/016	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/12/754/017	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/12/754/018	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/12/754/019	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/12/754/020	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
EU/1/12/754/021	1525220	pioglitazone 45 MG Oral Tablet	312441	EXACT			2025-12-04
