codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
034851016	034851	40162447	0.5 ML ganirelix acetate 0.5 MG/ML Prefilled Syringe	855200	EXACT	auto-linked from EMA 000274		2026-06-12
034851028	034851	40162447	0.5 ML ganirelix acetate 0.5 MG/ML Prefilled Syringe	855200	EXACT	auto-linked from EMA 000274		2026-06-12
042774012	042774	40162447	0.5 ML ganirelix acetate 0.5 MG/ML Prefilled Syringe	855200	EXACT	auto-linked from EMA 000274		2026-06-12
042774024	042774	40162447	0.5 ML ganirelix acetate 0.5 MG/ML Prefilled Syringe	855200	EXACT	auto-linked from EMA 000274		2026-06-12
049630015	049630	40162447	0.5 ML ganirelix acetate 0.5 MG/ML Prefilled Syringe	855200	EXACT	auto-linked from EMA 000274		2026-06-12
049630027	049630	40162447	0.5 ML ganirelix acetate 0.5 MG/ML Prefilled Syringe	855200	EXACT	auto-linked from EMA 000274		2026-06-12
050225010	050225	40162447	0.5 ML ganirelix acetate 0.5 MG/ML Prefilled Syringe	855200	EXACT	auto-linked from EMA 000274		2026-06-12
050225022	050225	40162447	0.5 ML ganirelix acetate 0.5 MG/ML Prefilled Syringe	855200	EXACT	auto-linked from EMA 000274		2026-06-12
050225034	050225	40162447	0.5 ML ganirelix acetate 0.5 MG/ML Prefilled Syringe	855200	EXACT	auto-linked from EMA 000274		2026-06-12
051187019	051187	40162447	0.5 ML ganirelix acetate 0.5 MG/ML Prefilled Syringe	855200	EXACT	auto-linked from EMA 000274		2026-06-12
052920016	052920	40162447	0.5 ML ganirelix acetate 0.5 MG/ML Prefilled Syringe	855200	EXACT	auto-linked from EMA 000274		2026-06-12
