cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
658634	68550	DURATOBAL 100 microgramos/ml SOLUCION INYECTABLE	Carbetocina 100 microgramos inyectable 1 ml	100 microgramos	Vial	5	ampolla para inyección	CARBETOCINA 100 microgramos	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	H01BB03 - Carbetocina	FERRING S.A.U.	0	0	0	0
704322	79228	CARBETOCINA GP-PHARM 100 MICROGRAMOS SOLUCION INYECTABLE EN JERINGA PRECARGADA	Carbetocina 100 microgramos inyectable 1 ml jeringa precargada	100 microgramos	Jeringa precargada	5	jeringa precargada	CARBETOCINA 100 microgramos	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE EN JERINGA PRECARGADA	H01BB03 - Carbetocina	GP PHARM S.A.	0	0	0	0
