codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
042925014	042925	42901617	regorafenib 40 MG Oral Tablet [Stivarga]	1312408	EXACT	auto-linked from EMA 002573		2026-06-12
042925026	042925	42901617	regorafenib 40 MG Oral Tablet [Stivarga]	1312408	EXACT	auto-linked from EMA 002573		2026-06-12
