ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/09/547/001	EMEA/H/C/001174	75 mg	Film-coated tablet	Oral use	blister (alu/alu)		14 tablets	Clopidogrel Sandoz
EU/1/09/547/002	EMEA/H/C/001174	75 mg	Film-coated tablet	Oral use	blister (alu/alu)		28 tablets	Clopidogrel Sandoz
EU/1/09/547/003	EMEA/H/C/001174	75 mg	Film-coated tablet	Oral use	blister (alu/alu)		30 tablets	Clopidogrel Sandoz
EU/1/09/547/004	EMEA/H/C/001174	75 mg	Film-coated tablet	Oral use	blister (alu/alu)		50 tablets	Clopidogrel Sandoz
EU/1/09/547/005	EMEA/H/C/001174	75 mg	Film-coated tablet	Oral use	blister (alu/alu)		84 tablets	Clopidogrel Sandoz
EU/1/09/547/006	EMEA/H/C/001174	75 mg	Film-coated tablet	Oral use	blister (alu/alu)		90 tablets	Clopidogrel Sandoz
EU/1/09/547/007	EMEA/H/C/001174	75 mg	Film-coated tablet	Oral use	blister (alu/alu)		100 tablets	Clopidogrel Sandoz
