ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/25/1987/001	EMEA/H/C/006667	45 mg	Solution for injection	Subcutaneous use	vial (glass)	0.5 ml (90 mg/ml)	1 vial	Usgena
EU/1/25/1987/002	EMEA/H/C/006667	45 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass)	0.5 ml (90 mg/ml)	1 pre-filled syringe	Usgena
EU/1/25/1987/003	EMEA/H/C/006667	90 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass)	1.0 ml (90 mg/ml)	1 pre-filled syringe	Usgena
EU/1/25/1987/004	EMEA/H/C/006667	90 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass)	1.0 ml (90 mg/ml)	2 pre-filled syringes	Usgena
EU/1/25/1987/005	EMEA/H/C/006667	130 mg	Concentrate for solution for infusion	Intravenous use	vial (glass)	26 ml (5 mg/ml)	1 vial	Usgena
