codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
038264014	038264	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
038264038	038264	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
038264040	038264	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
047187012	047187	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
047187036	047187	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
047187051	047187	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
048892018	048892	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
048892020	048892	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049103017	049103	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049103029	049103	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049103031	049103	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049103043	049103	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049103056	049103	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049103068	049103	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049103070	049103	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049103082	049103	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049103094	049103	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049103106	049103	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049103118	049103	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049103120	049103	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049541016	049541	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049541028	049541	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049541030	049541	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049541042	049541	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049541055	049541	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049541067	049541	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049541079	049541	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049541081	049541	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049562010	049562	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049562022	049562	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049567011	049567	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
049567023	049567	19022946	melatonin 2 MG Extended Release Oral Tablet	200093	EXACT	auto-linked from EMA 000695		2026-06-12
