ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/16/1131/001	EMEA/H/C/003795	20 mg	Solution for injection	Intraarterial use, Intravenous use, Subcutaneous use	pre-filled syringe (glass)		2 pre-filled syringes	Thorinane
EU/1/16/1131/002	EMEA/H/C/003795	20 mg	Solution for injection	Intraarterial use, Intravenous use, Subcutaneous use	pre-filled syringe (glass)		10 pre-filled syringes	Thorinane
EU/1/16/1131/003	EMEA/H/C/003795	40 mg	Solution for injection	Intraarterial use, Intravenous use, Subcutaneous use	pre-filled syringe (glass)		2 pre-filled syringes	Thorinane
EU/1/16/1131/004	EMEA/H/C/003795	40 mg	Solution for injection	Intraarterial use, Intravenous use, Subcutaneous use	pre-filled syringe (glass)		10 pre-filled syringes	Thorinane
EU/1/16/1131/005	EMEA/H/C/003795	60 mg	Solution for injection	Intraarterial use, Intravenous use, Subcutaneous use	pre-filled syringe (glass)		2 pre-filled syringes	Thorinane
EU/1/16/1131/006	EMEA/H/C/003795	60 mg	Solution for injection	Intraarterial use, Intravenous use, Subcutaneous use	pre-filled syringe (glass)		10 pre-filled syringes	Thorinane
EU/1/16/1131/007	EMEA/H/C/003795	80 mg	Solution for injection	Intraarterial use, Intravenous use, Subcutaneous use	pre-filled syringe (glass)		2 pre-filled syringes	Thorinane
EU/1/16/1131/008	EMEA/H/C/003795	80 mg	Solution for injection	Intraarterial use, Intravenous use, Subcutaneous use	pre-filled syringe (glass)		10 pre-filled syringes	Thorinane
EU/1/16/1131/009	EMEA/H/C/003795	100 mg	Solution for injection	Intraarterial use, Intravenous use, Subcutaneous use	pre-filled syringe (glass)		2 pre-filled syringes	Thorinane
EU/1/16/1131/010	EMEA/H/C/003795	100 mg	Solution for injection	Intraarterial use, Intravenous use, Subcutaneous use	pre-filled syringe (glass)		10 pre-filled syringes	Thorinane
