product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/17/1173/001	Lokelma	EU/1/17/1173/001	22-MAR-18	EMEA/H/C/004029	5 g	Powder for oral suspension	5 g	PET/LDPE/LLDPE/AL sachet, N3	3
EU/1/17/1173/002	Lokelma	EU/1/17/1173/002	22-MAR-18	EMEA/H/C/004029	5 g	Powder for oral suspension	5 g	PET/LDPE/LLDPE/AL sachet, N30	30
EU/1/17/1173/003	Lokelma	EU/1/17/1173/003	22-MAR-18	EMEA/H/C/004029	10 g	Powder for oral suspension	10 g	PET/LDPE/LLDPE/AL sachet, N3	3
EU/1/17/1173/004	Lokelma	EU/1/17/1173/004	22-MAR-18	EMEA/H/C/004029	10 g	Powder for oral suspension	10 g	PET/LDPE/LLDPE/AL sachet, N30	30
EU/1/17/1173/005	Lokelma	EU/1/17/1173/005	22-MAR-18	EMEA/H/C/004029	5 g	Powder for oral suspension	5 g	PET/AL/LLDPE sachet, N28	28
EU/1/17/1173/006	Lokelma	EU/1/17/1173/006	22-MAR-18	EMEA/H/C/004029	10 g	Powder for oral suspension	10 g	PET/AL/LLDPE sachet, N28	28
EU/1/17/1173/007	Lokelma	EU/1/17/1173/007	22-MAR-18	EMEA/H/C/004029	5 g	Powder for oral suspension	5 g	PET/LDPE/AL/EAA/LLDPE sachet, N3	3
EU/1/17/1173/008	Lokelma	EU/1/17/1173/008	22-MAR-18	EMEA/H/C/004029	5 g	Powder for oral suspension	5 g	PET/LDPE/AL/EAA/LLDPE sachet, N28	28
EU/1/17/1173/009	Lokelma	EU/1/17/1173/009	22-MAR-18	EMEA/H/C/004029	5 g	Powder for oral suspension	5 g	PET/LDPE/AL/EAA/LLDPE sachet, N30	30
EU/1/17/1173/010	Lokelma	EU/1/17/1173/010	22-MAR-18	EMEA/H/C/004029	10 g	Powder for oral suspension	10 g	PET/LDPE/AL/EAA/LLDPE sachet, N3	3
EU/1/17/1173/011	Lokelma	EU/1/17/1173/011	22-MAR-18	EMEA/H/C/004029	10 g	Powder for oral suspension	10 g	PET/LDPE/AL/EAA/LLDPE sachet, N28	28
EU/1/17/1173/012	Lokelma	EU/1/17/1173/012	22-MAR-18	EMEA/H/C/004029	10 g	Powder for oral suspension	10 g	PET/LDPE/AL/EAA/LLDPE sachet, N30	30
