ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/11/713/001	EMEA/H/C/002355	250 mg	Film-coated tablet	Oral use	blister (alu/PVC) 20 tablets			levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/002	EMEA/H/C/002355	250 mg	Film-coated tablet	Oral use	blister (alu/PVC) 30 tablets			levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/003	EMEA/H/C/002355	250 mg	Film-coated tablet	Oral use	blister (alu/PVC) 50 tablets			levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/004	EMEA/H/C/002355	250 mg	Film-coated tablet	Oral use	blister (alu/PVC) 60 tablets			levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/005	EMEA/H/C/002355	250 mg	Film-coated tablet	Oral use	blister (alu/PVC) 100	tablets		levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/006	EMEA/H/C/002355	250 mg	Film-coated tablet	Oral use	blister (alu/PVC) 120	tablets		levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/007	EMEA/H/C/002355	250 mg	Film-coated tablet	Oral use	blister (alu/PVC) 200	tablets		levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/008	EMEA/H/C/002355	250 mg	Film-coated tablet	Oral use	bottle (HDPE) 30 tablets			levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/009	EMEA/H/C/002355	250 mg	Film-coated tablet	Oral use	bottle (HDPE) 100	tablets		levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/010	EMEA/H/C/002355	250 mg	Film-coated tablet	Oral use	bottle (HDPE) 200	tablets		levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/011	EMEA/H/C/002355	500 mg	Film-coated tablet	Oral use	blister (alu/PVC) 20 tablets			levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/012	EMEA/H/C/002355	500 mg	Film-coated tablet	Oral use	blister (alu/PVC) 30 tablets			levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/013	EMEA/H/C/002355	500 mg	Film-coated tablet	Oral use	blister (alu/PVC) 50 tablets			levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/014	EMEA/H/C/002355	500 mg	Film-coated tablet	Oral use	blister (alu/PVC) 60 tablets			levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/015	EMEA/H/C/002355	500 mg	Film-coated tablet	Oral use	blister (alu/PVC) 100	tablets		levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/016	EMEA/H/C/002355	500 mg	Film-coated tablet	Oral use	blister (alu/PVC) 120	tablets		levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/017	EMEA/H/C/002355	500 mg	Film-coated tablet	Oral use	blister (alu/PVC) 200	tablets		levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/018	EMEA/H/C/002355	500 mg	Film-coated tablet	Oral use	bottle (HDPE) 30 tablets			levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/019	EMEA/H/C/002355	500 mg	Film-coated tablet	Oral use	bottle (HDPE) 100	tablets		levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/020	EMEA/H/C/002355	500 mg	Film-coated tablet	Oral use	bottle (HDPE) 200	tablets		levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/021	EMEA/H/C/002355	750 mg	Film-coated tablet	Oral use	blister (alu/PVC) 20 tablets			levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/022	EMEA/H/C/002355	750 mg	Film-coated tablet	Oral use	blister (alu/PVC) 30 tablets			levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/023	EMEA/H/C/002355	750 mg	Film-coated tablet	Oral use	blister (alu/PVC) 50 tablets			levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/024	EMEA/H/C/002355	750 mg	Film-coated tablet	Oral use	blister (alu/PVC) 60 tablets			levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/025	EMEA/H/C/002355	750 mg	Film-coated tablet	Oral use	blister (alu/PVC) 100	tablets		levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
EU/1/11/713/026	EMEA/H/C/002355	750 mg	Film-coated tablet	Oral use	blister (alu/PVC) 120	tablets		levetiracetam-actavis	Levetiracetam Actavis	EU/1/11/713	levetiracetam	levetiracetam	N03AX14	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-actavis	Authorised
