codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
026834059	026834	ZESTRIL	5 MG COMPRESSE - 28 COMPRESSE	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO			Compressa	C09AA03	ATNAHS PHARMA NETHERLANDS BV	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
026834061	026834	ZESTRIL	5 MG COMPRESSE - 42 COMPRESSE	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO			Compressa	C09AA03	ATNAHS PHARMA NETHERLANDS BV	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
026834073	026834	ZESTRIL	20 MG COMPRESSE - 28 COMPRESSE	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO			Compressa	C09AA03	ATNAHS PHARMA NETHERLANDS BV	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
026834085	026834	ZESTRIL	20 MG COMPRESSE - 42 COMPRESSE	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO			Compressa	C09AA03	ATNAHS PHARMA NETHERLANDS BV	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
037258011	037258	LISINOPRIL EG	5 MG COMPRESSE-14 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	5	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258023	037258	LISINOPRIL EG	5 MG COMPRESSE- 20 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	5	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258035	037258	LISINOPRIL EG	5 MG COMPRESSE- 28 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	5	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258047	037258	LISINOPRIL EG	5 MG COMPRESSE- 30 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	5	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258050	037258	LISINOPRIL EG	5 MG COMPRESSE- 50 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	5	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258062	037258	LISINOPRIL EG	5 MG COMPRESSE- 56 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	5	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258074	037258	LISINOPRIL EG	5 MG COMPRESSE- 60 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	5	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258086	037258	LISINOPRIL EG	5 MG COMPRESSE- 98 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	5	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258098	037258	LISINOPRIL EG	5 MG COMPRESSE- 100 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	5	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258100	037258	LISINOPRIL EG	5 MG COMPRESSE- 150 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	5	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258112	037258	LISINOPRIL EG	5 MG COMPRESSE- 200 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	5	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258124	037258	LISINOPRIL EG	5 MG COMPRESSE- 250 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	5	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258136	037258	LISINOPRIL EG	5 MG COMPRESSE- 300 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	5	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258148	037258	LISINOPRIL EG	5 MG COMPRESSE- 400 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	5	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258151	037258	LISINOPRIL EG	5 MG COMPRESSE- 500 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	5	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258163	037258	LISINOPRIL EG	5 MG COMPRESSE- 1000 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	5	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258175	037258	LISINOPRIL EG	20 MG COMPRESSE- 14 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	20	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258187	037258	LISINOPRIL EG	20 MG COMPRESSE- 20 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	20	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258199	037258	LISINOPRIL EG	20 MG COMPRESSE- 28 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	20	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258201	037258	LISINOPRIL EG	20 MG COMPRESSE- 30 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	20	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258213	037258	LISINOPRIL EG	20 MG COMPRESSE- 50 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	20	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258225	037258	LISINOPRIL EG	20 MG COMPRESSE- 56 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	20	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258237	037258	LISINOPRIL EG	20 MG COMPRESSE- 60 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	20	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258249	037258	LISINOPRIL EG	20 MG COMPRESSE- 98 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	20	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258252	037258	LISINOPRIL EG	20 MG COMPRESSE- 100 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	20	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037258264	037258	LISINOPRIL EG	20 MG COMPRESSE- 150 COMPRESSE IN BLISTER AL/PVC	LISINOPRIL DIIDRATO	LISINOPRIL DIIDRATO	20	milligrammi	Compressa	C09AA03	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
