cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
640888	53338	TERTENSIF 2,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Indapamida 2,5 mg comprimido	2,5 mg	Blister	500	comprimido	INDAPAMIDA 2,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	C03BA11 - Indapamida	LABORATORIOS SERVIER S.L.	0	0	0	0
660104	69391	INDAPAMIDA RETARD KERN PHARMA 1,5 mg COMPRIMIDOS DE LIBERACION PROLONGADA EFG	Indapamida 1,5 mg comprimido liberación modificada	1,5 mg	Blister	30	comprimido	INDAPAMIDA 1,5 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	C03BA11 - Indapamida	KERN PHARMA S.L.	0	1	0	0
660105	69392	INDAPAMIDA RETARD PENSA 1,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA DE LIBERACION PROLONGADA EFG	Indapamida 1,5 mg comprimido liberación modificada	1,5 mg	Blister	30	comprimido	INDAPAMIDA 1,5 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	C03BA11 - Indapamida	TOWA PHARMACEUTICAL S.A.	0	1	0	0
660219	69457	INDAPAMIDA RETARD MABO 1,5 mg COMPRIMIDOS DE LIBERACION PROLONGADA EFG	Indapamida 1,5 mg comprimido liberación modificada	1,5 mg	Blister	30	comprimido	INDAPAMIDA 1,5 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	C03BA11 - Indapamida	MABO FARMA S.A.	0	1	0	0
661472	70059	INDAPAMIDA RETARD CINFA 1,5 mg COMPRIMIDOS DE LIBERACION PROLONGADA EFG	Indapamida 1,5 mg comprimido liberación modificada	1,5 mg	Blister	30	comprimido	INDAPAMIDA 1,5 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	C03BA11 - Indapamida	LABORATORIOS CINFA S.A.	0	1	0	0
662268	70579	INDAPAMIDA RETARD VIATRIS 1,5 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG	Indapamida 1,5 mg comprimido liberación modificada	1,5 mg	Blister	30	comprimido	INDAPAMIDA 1,5 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	C03BA11 - Indapamida	VIATRIS LIMITED	0	1	0	0
662391	70580	INDAPAMIDA RETARD TEVA 1,5 mg COMPRIMIDOS DE LIBERACION PROLONGADA EFG	Indapamida 1,5 mg comprimido liberación modificada	1,5 mg	Blister	30	comprimido	INDAPAMIDA 1,5 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	C03BA11 - Indapamida	TEVA GENERICOS ESPAÑOLA S.L.	0	1	0	0
664564	71832	INDAPAMIDA TARBIS 1,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA DE LIBERACION PROLONGADA EFG	Indapamida 1,5 mg comprimido liberación modificada	1,5 mg	Blister	30	comprimido	INDAPAMIDA 1,5 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	C03BA11 - Indapamida	TARBIS FARMA S.L.	0	1	0	0
664566	71831	INDAPAMIDA AUROVITAS SPAIN 1,5 MG COMPRIMIDOS DE LIBERACIÓN PROLONGADA EFG.	Indapamida 1,5 mg comprimido liberación modificada	1,5 mg	Blister	30	comprimido	INDAPAMIDA 1,5 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	C03BA11 - Indapamida	AUROVITAS SPAIN, S.A.U.	0	1	0	0
676833	61252	TERTENSIF RETARD 1,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA DE LIBERACION PROLONGADA	Indapamida 1,5 mg comprimido liberación modificada	1,5 mg	Blister	30	comprimido	INDAPAMIDA 1,5 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	C03BA11 - Indapamida	LES LABORATOIRES SERVIER	0	0	0	0
683442	74633	INDAPAMIDA RETARD TEVAGEN 1,5 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG	Indapamida 1,5 mg comprimido liberación modificada	1,5 mg	Blister	30	comprimido	INDAPAMIDA 1,5 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	C03BA11 - Indapamida	TEVA PHARMA S.L.U.	0	1	0	0
710772	59994	INDAPAMIDA MYLAN 2,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Indapamida 2,5 mg comprimido	2,5 mg	Blister	30	comprimido	INDAPAMIDA HEMIHIDRATO 2,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	C03BA11 - Indapamida	MYLAN PHARMACEUTICALS S.L.	0	1	0	0
721424	83035	INDAPAMIDA RETARD DESGEN 1,5 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG	Indapamida 1,5 mg comprimido liberación modificada	1,5 mg	Blister	30	comprimido	INDAPAMIDA 1,5 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	C03BA11 - Indapamida	LABORATORIO GENERFARMA S.L.	0	1	0	0
721425	83035	INDAPAMIDA RETARD DESGEN 1,5 MG COMPRIMIDOS DE LIBERACION PROLONGADA EFG	Indapamida 1,5 mg comprimido liberación modificada	1,5 mg	Blister	30	comprimido	INDAPAMIDA 1,5 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	C03BA11 - Indapamida	LABORATORIO GENERFARMA S.L.	0	1	0	0
834069	53338	TERTENSIF 2,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Indapamida 2,5 mg comprimido	2,5 mg	Blister	30	comprimido	INDAPAMIDA 2,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	C03BA11 - Indapamida	LABORATORIOS SERVIER S.L.	0	0	0	0
915900	63368	INDAPAMIDA NORMON 2,5 mg COMPRIMIDOS RECUBIERTOS EFG	Indapamida 2,5 mg comprimido	2,5 mg	Blister	30	comprimido	INDAPAMIDA 2,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	C03BA11 - Indapamida	LABORATORIOS NORMON S.A.	0	1	0	0
