cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
603091	70767	ZIDOVUDINA G.E.S 250 mg CAPSULAS DURAS EFG	Zidovudina 250 mg cápsula	250 mg	Blister	300	cápsula	ZIDOVUDINA 250 mg	VÍA ORAL	CÁPSULA DURA	1	J05AF01 - Zidovudina	G.E.S. GENERICOS ESPAÑOLES LABORATORIO, S.A.	2009-04-03	0	2019-06-11	Anulado	2019-06-11	1	0	0	0
603093	70768	ZIDOVUDINA G.E.S. 300 mg CAPSULAS DURAS EFG	Zidovudina 300 mg cápsula	300 mg	Blister	300	cápsula	ZIDOVUDINA 300 mg	VÍA ORAL	CÁPSULA DURA	1	J05AF01 - Zidovudina	G.E.S. GENERICOS ESPAÑOLES LABORATORIO, S.A.	2009-04-03	0	2019-03-08	Anulado	2019-03-08	1	0	0	0
611442	62758	ZIDOVUDINA ACCORD 300 mg CAPSULAS EFG	Zidovudina 300 mg cápsula	300 mg	Blister	300	cápsula	ZIDOVUDINA 300 mg	VÍA ORAL	CÁPSULA DURA	1	J05AF01 - Zidovudina	ACCORD HEALTHCARE S.L.U.	1999-09-01	0	2016-11-14	Anulado	2016-11-14	1	0	0	0
648709	60925	ZIDOVUDINA ACCORD 250 mg CAPSULAS EFG	Zidovudina 250 mg cápsula	250 mg	Blister	300	cápsula	ZIDOVUDINA 250 mg	VÍA ORAL	CÁPSULA DURA	1	J05AF01 - Zidovudina	ACCORD HEALTHCARE S.L.U.	1996-01-01	0	2017-01-16	Anulado	2017-01-16	1	0	0	0
659704	69184	ZIDOVUDINA ALTAN 2 MG/ML SOLUCION PARA PERFUSION	Zidovudina 200 mg inyectable perfusión 100 ml	200 mg inyectable 100 ml	Bolsa	5	bolsa perfusión	ZIDOVUDINA 2 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	1	J05AF01 - Zidovudina	ALTAN PHARMACEUTICALS SA	2007-07-27	1	2011-11-15	Autorizado	2007-07-27	1	0	0	0
661818	70223	ZIDOVUDINA AUROBINDO 100 mg CAPSULAS DURAS EFG	Zidovudina 100 mg cápsula	100 mg	Blister	60	cápsula	ZIDOVUDINA 100 mg	VÍA ORAL	CÁPSULA DURA	1	J05AF01 - Zidovudina	LABORATORIOS AUROBINDO S.L.U.	2008-11-03	0	2018-01-24	Anulado	2018-01-24	1	0	0	0
661819	70223	ZIDOVUDINA AUROBINDO 100 mg CAPSULAS DURAS EFG	Zidovudina 100 mg cápsula	100 mg	Blister	100	cápsula	ZIDOVUDINA 100 mg	VÍA ORAL	CÁPSULA DURA	1	J05AF01 - Zidovudina	LABORATORIOS AUROBINDO S.L.U.	2008-11-03	0	2018-01-24	Anulado	2018-01-24	1	0	0	0
661822	70222	ZIDOVUDINA AUROBINDO 250 mg CAPSULAS DURAS EFG	Zidovudina 250 mg cápsula	250 mg	Blister	40	cápsula	ZIDOVUDINA 250 mg	VÍA ORAL	CÁPSULA DURA	1	J05AF01 - Zidovudina	LABORATORIOS AUROBINDO S.L.U.	2008-11-03	0	2018-01-24	Anulado	2018-01-24	1	0	0	0
661824	70222	ZIDOVUDINA AUROBINDO 250 mg CAPSULAS DURAS EFG	Zidovudina 250 mg cápsula	250 mg	Frasco	100	cápsula	ZIDOVUDINA 250 mg	VÍA ORAL	CÁPSULA DURA	1	J05AF01 - Zidovudina	LABORATORIOS AUROBINDO S.L.U.	2008-11-03	0	2018-01-24	Anulado	2018-01-24	1	0	0	0
662673	70747	ZIDOVUDINA G.E.S. 100 mg CAPSULAS DURAS EFG	Zidovudina 100 mg cápsula	100 mg	Blister	100	cápsula	ZIDOVUDINA 100 mg	VÍA ORAL	CÁPSULA DURA	1	J05AF01 - Zidovudina	G.E.S. GENERICOS ESPAÑOLES LABORATORIO, S.A.	2009-03-31	0	2019-03-08	Anulado	2019-03-08	1	0	0	0
682013	60926	ZIDOVUDINA ACCORD 100 mg CAPSULAS EFG	Zidovudina 100 mg cápsula	100 mg	Blister	100	cápsula	ZIDOVUDINA 100 mg	VÍA ORAL	CÁPSULA DURA	1	J05AF01 - Zidovudina	ACCORD HEALTHCARE S.L.U.	1996-01-01	0	2016-12-12	Anulado	2016-12-12	1	0	0	0
695403	57486	RETROVIR 250 mg CAPSULAS DURAS	Zidovudina 250 mg cápsula	250 mg	Blister	40	cápsula	ZIDOVUDINA 250 mg	VÍA ORAL	CÁPSULA DURA	1	J05AF01 - Zidovudina	LABORATORIOS VIIV HEALTHCARE S.L.	1988-07-01	1	2011-10-28	Autorizado	1988-07-01	1	0	0	0
907253	59332	RETROVIR 100 mg/10 ml SOLUCION ORAL	Zidovudina 10 mg/ml solución/suspensión oral	10 mg/ml	Frasco	200	ml	ZIDOVUDINA 10 mg	VÍA ORAL	SOLUCIÓN ORAL	1	J05AF01 - Zidovudina	LABORATORIOS VIIV HEALTHCARE S.L.	1994-07-01	0	2018-06-07	Anulado	2018-06-07	1	0	0	0
976415	64213	ZIDOVUDINA ACCORD 50 mg/5 ml SOLUCION ORAL EFG	Zidovudina 10 mg/ml solución/suspensión oral	10 mg/ml	Desconocido	200	ml	ZIDOVUDINA 10 mg	VÍA ORAL	SOLUCIÓN ORAL	1	J05AF01 - Zidovudina	ACCORD HEALTHCARE S.L.U.	2001-09-11	1	2011-10-25	Autorizado	2001-09-11	1	0	0	0
