codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
023782016	023782	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
023782028	023782	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
025653015	025653	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
025653027	025653	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
025653054	025653	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
026415048	026415	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
026415051	026415	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
035320011	035320	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
035320023	035320	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
035320035	035320	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
035320047	035320	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
035561012	035561	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
035561024	035561	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
035561036	035561	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
035561048	035561	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
038059010	038059	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
038059022	038059	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
038059034	038059	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
038059046	038059	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
038445019	038445	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
038445021	038445	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
038445033	038445	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
038445045	038445	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
039644012	039644	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
041985019	041985	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
041985021	041985	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
042002016	042002	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
042002028	042002	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
042002030	042002	21156404	1 ML hepatitis B immune globulin 500 UNT/ML Prefilled Syringe	OMOP302141	EXACT	auto-linked from EMA 001089		2026-06-12
