cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
664459	71779	733529	rivastigmine 2 MG/ML Oral Solution	312834	EXACT			2026-03-12
664461	71781	733529	rivastigmine 2 MG/ML Oral Solution	312834	EXACT			2026-03-12
664462	71777	733529	rivastigmine 2 MG/ML Oral Solution	312834	EXACT			2026-03-12
664463	71778	733529	rivastigmine 2 MG/ML Oral Solution	312834	EXACT			2026-03-12
664496	71816	733529	rivastigmine 2 MG/ML Oral Solution	312834	EXACT			2026-03-12
664868	71913	733529	rivastigmine 2 MG/ML Oral Solution	312834	EXACT			2026-03-12
688235	75562	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2026-03-12
688236	75562	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2026-03-12
688239	75563	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2026-03-12
688240	75563	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2026-03-12
688244	75566	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2026-03-12
688245	75566	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2026-03-12
691342	76055	733529	rivastigmine 2 MG/ML Oral Solution	312834	EXACT			2026-03-12
691750	76126	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT	Corrected from wrong 4.5 MG concept; product is 3 mg capsule		2026-03-12
691751	76126	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT	Corrected from wrong 4.5 MG concept; product is 3 mg capsule		2026-03-12
691753	76127	733531	rivastigmine 6 MG Oral Capsule	312836	EXACT	Corrected from wrong OMOP Extension concept (9.6 MG); product is 6 mg capsule		2026-03-12
691757	76129	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT	Corrected from wrong OMOP Extension concept (7.2 MG); product is 4.5 mg capsule		2026-03-12
691759	76129	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT	Corrected from wrong OMOP Extension concept (7.2 MG); product is 4.5 mg capsule		2026-03-12
691761	76130	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT	Corrected from wrong OMOP Extension concept (2.4 MG); product is 1.5 mg capsule		2026-03-12
692375	76265	733529	rivastigmine 2 MG/ML Oral Solution	312834	EXACT			2026-03-12
692387	76267	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2026-03-12
692388	76267	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2026-03-12
692389	76267	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2026-03-12
692391	76268	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2026-03-12
692393	76268	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2026-03-12
692395	76269	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2026-03-12
692396	76269	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2026-03-12
692398	76270	733531	rivastigmine 6 MG Oral Capsule	312836	EXACT			2026-03-12
692399	76270	733531	rivastigmine 6 MG Oral Capsule	312836	EXACT			2026-03-12
693623	76596	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2026-03-12
693624	76596	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2026-03-12
693625	76596	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2026-03-12
693626	76597	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2026-03-12
693627	76597	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2026-03-12
693628	76597	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2026-03-12
693629	76598	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2026-03-12
693631	76598	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2026-03-12
693632	76598	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2026-03-12
693694	76613	733531	rivastigmine 6 MG Oral Capsule	312836	EXACT			2026-03-12
693695	76613	733531	rivastigmine 6 MG Oral Capsule	312836	EXACT			2026-03-12
697305	77306	19127019	24 HR rivastigmine 0.192 MG/HR Transdermal System	725021	EXACT	source patch strength normalized to matching hourly transdermal concept		2026-03-15
697307	77306	19127019	24 HR rivastigmine 0.192 MG/HR Transdermal System	725021	EXACT	source patch strength normalized to matching hourly transdermal concept		2026-03-15
697309	77307	19127021	24 HR rivastigmine 0.396 MG/HR Transdermal System	725023	EXACT	source patch strength normalized to matching hourly transdermal concept		2026-03-15
697689	198092029	42898243	24 HR rivastigmine 0.554 MG/HR Transdermal System	1308569	EXACT			2025-12-04
697755	198066029	42898243	24 HR rivastigmine 0.554 MG/HR Transdermal System	1308569	EXACT	source patch strength normalized to matching hourly transdermal concept		2026-03-15
701349	78429	19127019	24 HR rivastigmine 0.192 MG/HR Transdermal System	725021	EXACT	source patch strength normalized to matching hourly transdermal concept		2026-03-15
701350	78429	19127019	24 HR rivastigmine 0.192 MG/HR Transdermal System	725021	EXACT	source patch strength normalized to matching hourly transdermal concept		2026-03-15
701354	78430	19127021	24 HR rivastigmine 0.396 MG/HR Transdermal System	725023	EXACT	source patch strength normalized to matching hourly transdermal concept		2026-03-15
704922	79431	42898243	24 HR rivastigmine 0.554 MG/HR Transdermal System	1308569	EXACT	source patch strength normalized to matching hourly transdermal concept		2026-03-15
704923	79431	42898243	24 HR rivastigmine 0.554 MG/HR Transdermal System	1308569	EXACT	source patch strength normalized to matching hourly transdermal concept		2026-03-15
706755	79930	42898243	24 HR rivastigmine 0.554 MG/HR Transdermal System	1308569	EXACT	source patch strength normalized to matching hourly transdermal concept		2026-03-15
706786	109525002	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2025-12-04
706787	109525010	733530	rivastigmine 3 MG Oral Capsule	312835	EXACT			2025-12-04
706790	109525016	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2025-12-04
706791	109525022	733531	rivastigmine 6 MG Oral Capsule	312836	EXACT			2025-12-04
707697	109525018	733563	rivastigmine 4.5 MG Oral Capsule	314215	EXACT			2025-12-04
707698	109525006	733562	rivastigmine 1.5 MG Oral Capsule	314214	EXACT			2025-12-04
