ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/01/174/001	EMEA/H/C/000335	60 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		12	Starlix
EU/1/01/174/002	EMEA/H/C/000335	60 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		24	Starlix
EU/1/01/174/003	EMEA/H/C/000335	60 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		30	Starlix
EU/1/01/174/004	EMEA/H/C/000335	60 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		60	Starlix
EU/1/01/174/005	EMEA/H/C/000335	60 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		84	Starlix
EU/1/01/174/006	EMEA/H/C/000335	60 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		120	Starlix
EU/1/01/174/007	EMEA/H/C/000335	60 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		360	Starlix
EU/1/01/174/008	EMEA/H/C/000335	120 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		12	Starlix
EU/1/01/174/009	EMEA/H/C/000335	120 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		24	Starlix
EU/1/01/174/010	EMEA/H/C/000335	120 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		30	Starlix
EU/1/01/174/011	EMEA/H/C/000335	120 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		60	Starlix
EU/1/01/174/012	EMEA/H/C/000335	120 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		84	Starlix
EU/1/01/174/013	EMEA/H/C/000335	120 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		120	Starlix
EU/1/01/174/014	EMEA/H/C/000335	120 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		360	Starlix
EU/1/01/174/015	EMEA/H/C/000335	180 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		12	Starlix
EU/1/01/174/016	EMEA/H/C/000335	180 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		24	Starlix
EU/1/01/174/017	EMEA/H/C/000335	180 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		30	Starlix
EU/1/01/174/018	EMEA/H/C/000335	180 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		60	Starlix
EU/1/01/174/019	EMEA/H/C/000335	180 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		84	Starlix
EU/1/01/174/020	EMEA/H/C/000335	180 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		120	Starlix
EU/1/01/174/021	EMEA/H/C/000335	180 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/Alu)		360	Starlix
