ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/11/702/001	EMEA/H/C/002244	100 mg/ml	Oral solution	Oral use	bottle (glass)	300 ml	1 bottle + 1 oral syringe 10 ml	levetiracetam-ratiopharm	Levetiracetam ratiopharm	EU/1/11/702	levetiracetam	levetiracetam	N03AX14	ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-ratiopharm	Authorised
EU/1/11/702/002	EMEA/H/C/002244	100 mg/ml	Oral solution	Oral use	bottle (glass)	150 ml	1 bottle + 1 oral syringe 3 ml	levetiracetam-ratiopharm	Levetiracetam ratiopharm	EU/1/11/702	levetiracetam	levetiracetam	N03AX14	ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-ratiopharm	Authorised
EU/1/11/702/003	EMEA/H/C/002244	100 mg/ml	Oral solution	Oral use	bottle (glass)	150 ml	1 bottle + 1 oral syringe 1 ml	levetiracetam-ratiopharm	Levetiracetam ratiopharm	EU/1/11/702	levetiracetam	levetiracetam	N03AX14	ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-ratiopharm	Authorised
EU/1/11/702/004	EMEA/H/C/002244	250 mg	Film-coated tablet	Oral use	blister (PVC/alu)		20 tablets	levetiracetam-ratiopharm	Levetiracetam ratiopharm	EU/1/11/702	levetiracetam	levetiracetam	N03AX14	ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-ratiopharm	Authorised
EU/1/11/702/005	EMEA/H/C/002244	250 mg	Film-coated tablet	Oral use	blister (PVC/alu)		30 tablets	levetiracetam-ratiopharm	Levetiracetam ratiopharm	EU/1/11/702	levetiracetam	levetiracetam	N03AX14	ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-ratiopharm	Authorised
EU/1/11/702/006	EMEA/H/C/002244	250 mg	Film-coated tablet	Oral use	blister (PVC/alu))		50 tablets	levetiracetam-ratiopharm	Levetiracetam ratiopharm	EU/1/11/702	levetiracetam	levetiracetam	N03AX14	ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-ratiopharm	Authorised
EU/1/11/702/007	EMEA/H/C/002244	250 mg	Film-coated tablet	Oral use	blister (PVC/alu)		60 tablets	levetiracetam-ratiopharm	Levetiracetam ratiopharm	EU/1/11/702	levetiracetam	levetiracetam	N03AX14	ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-ratiopharm	Authorised
EU/1/11/702/008	EMEA/H/C/002244	250 mg	Film-coated tablet	Oral use	blister (PVC/alu)		100 tablets	levetiracetam-ratiopharm	Levetiracetam ratiopharm	EU/1/11/702	levetiracetam	levetiracetam	N03AX14	ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-ratiopharm	Authorised
EU/1/11/702/009	EMEA/H/C/002244	250 mg	Film-coated tablet	Oral use	blister (PVC/alu)		200 (2 x 100) tablets	levetiracetam-ratiopharm	Levetiracetam ratiopharm	EU/1/11/702	levetiracetam	levetiracetam	N03AX14	ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-ratiopharm	Authorised
EU/1/11/702/010	EMEA/H/C/002244	500 mg	Film-coated tablet	Oral use	blister (PVC/alu)		10 tablets	levetiracetam-ratiopharm	Levetiracetam ratiopharm	EU/1/11/702	levetiracetam	levetiracetam	N03AX14	ratiopharm GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/levetiracetam-ratiopharm	Authorised
