cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
778654	38394	CEMIDON B6 50 MG/15 MG COMPRIMIDOS	Isoniazida/Piridoxina 50 mg/15 mg comprimido	50 mg/15 mg	Blister	100	comprimido	ISONIAZIDA 50 mg|PIRIDOXINA 15 mg	VÍA ORAL	COMPRIMIDO	J04AC51 - Isoniazida, combinaciones con	CHIESI ESPAÑA S.A.U.	0	0	0	0
778670	40689	CEMIDON B6 150 MG/25 MG COMPRIMIDOS	Isoniazida/Piridoxina 150 mg/25 mg comprimido	150 mg/25 mg	Blister	50	comprimido	ISONIAZIDA 150 mg|PIRIDOXINA 25 mg	VÍA ORAL	COMPRIMIDO	J04AC51 - Isoniazida, combinaciones con	CHIESI ESPAÑA S.A.U.	0	0	0	0
903815	63335	CEMIDON B6 300 MG/50 MG COMPRIMIDOS	Isoniazida/Piridoxina 300 mg/50 mg comprimido	300 mg/50 mg	Blister	30	comprimido	ISONIAZIDA 300 mg|PIRIDOXINA HIDROCLORURO 50 mg	VÍA ORAL	COMPRIMIDO	J04AC51 - Isoniazida, combinaciones con	CHIESI ESPAÑA S.A.U.	0	0	0	0
