cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
706824	109573036	36409996	1 ML Epoetin theta 10000 UNT/ML Injectable Solution	OMOP3102038	BROAD	No epoetin theta prefilled syringe concept found in RxNorm; mapped to the closest volume-specific injectable-solution concept.	1 ML Epoetin theta 10000 UNT/ML Prefilled Syringe [Eporatio]	2026-04-02
706825	109573030	36411799	0.5 ML Epoetin theta 4000 UNT/ML Injectable Solution	OMOP3103841	BROAD	No epoetin theta prefilled syringe concept found in RxNorm; mapped to the closest volume-specific injectable-solution concept.	0.5 ML Epoetin theta 4000 UNT/ML Prefilled Syringe [Eporatio]	2026-04-02
706826	109573037	36409734	1 ML Epoetin theta 20000 UNT/ML Injectable Solution	OMOP3101776	BROAD	No epoetin theta prefilled syringe concept found in RxNorm; mapped to the closest volume-specific injectable-solution concept.	1 ML Epoetin theta 20000 UNT/ML Prefilled Syringe [Eporatio]	2026-04-02
706827	109573031	36411841	0.5 ML Epoetin theta 6000 UNT/ML Injectable Solution [Eporatio]	OMOP3103883	BROAD	No epoetin theta prefilled syringe concept found in RxNorm; mapped to the closest volume-specific injectable-solution concept.	0.5 ML Epoetin theta 6000 UNT/ML Prefilled Syringe [Eporatio]	2026-04-02
706828	109573040	36409681	1 ML Epoetin theta 30000 UNT/ML Injectable Solution	OMOP3101723	BROAD	No epoetin theta prefilled syringe concept found in RxNorm; mapped to the closest volume-specific injectable-solution concept.	1 ML Epoetin theta 30000 UNT/ML Prefilled Syringe [Eporatio]	2026-04-02
706829	109573032	36411619	0.5 ML Epoetin theta 8000 UNT/ML Injectable Solution [Eporatio]	OMOP3103661	BROAD	No epoetin theta prefilled syringe concept found in RxNorm; mapped to the closest volume-specific injectable-solution concept.	0.5 ML Epoetin theta 8000 UNT/ML Prefilled Syringe [Eporatio]	2026-04-02
706830	109573033	36411840	0.5 ML Epoetin theta 10000 UNT/ML Injectable Solution [Eporatio]	OMOP3103882	BROAD	No epoetin theta prefilled syringe concept found in RxNorm; mapped to the closest volume-specific injectable-solution concept.	0.5 ML Epoetin theta 10000 UNT/ML Prefilled Syringe [Eporatio]	2026-04-02
706831	109573029	36411647	0.5 ML Epoetin theta 2000 UNT/ML Injectable Solution	OMOP3103689	BROAD	No epoetin theta prefilled syringe concept found in RxNorm; mapped to the closest volume-specific injectable-solution concept.	0.5 ML Epoetin theta 2000 UNT/ML Prefilled Syringe [Eporatio]	2026-04-02
663887	09573001	36411647	0.5 ML Epoetin theta 2000 UNT/ML Injectable Solution	OMOP3103689	BROAD	No epoetin theta prefilled syringe concept found in RxNorm; mapped to the closest volume-specific injectable-solution concept.	0.5 ML Epoetin theta 2000 UNT/ML Prefilled Syringe [Eporatio]	2026-04-02
663889	09573003	36411799	0.5 ML Epoetin theta 4000 UNT/ML Injectable Solution	OMOP3103841	BROAD	No epoetin theta prefilled syringe concept found in RxNorm; mapped to the closest volume-specific injectable-solution concept.	0.5 ML Epoetin theta 4000 UNT/ML Prefilled Syringe [Eporatio]	2026-04-02
663891	09573005	36411841	0.5 ML Epoetin theta 6000 UNT/ML Injectable Solution [Eporatio]	OMOP3103883	BROAD	No epoetin theta prefilled syringe concept found in RxNorm; mapped to the closest volume-specific injectable-solution concept.	0.5 ML Epoetin theta 6000 UNT/ML Prefilled Syringe [Eporatio]	2026-04-02
663893	09573007	36411619	0.5 ML Epoetin theta 8000 UNT/ML Injectable Solution [Eporatio]	OMOP3103661	BROAD	No epoetin theta prefilled syringe concept found in RxNorm; mapped to the closest volume-specific injectable-solution concept.	0.5 ML Epoetin theta 8000 UNT/ML Prefilled Syringe [Eporatio]	2026-04-02
663895	09573009	36411840	0.5 ML Epoetin theta 10000 UNT/ML Injectable Solution [Eporatio]	OMOP3103882	BROAD	No epoetin theta prefilled syringe concept found in RxNorm; mapped to the closest volume-specific injectable-solution concept.	0.5 ML Epoetin theta 10000 UNT/ML Prefilled Syringe [Eporatio]	2026-04-02
663897	09573015	36409996	1 ML Epoetin theta 10000 UNT/ML Injectable Solution	OMOP3102038	BROAD	No epoetin theta prefilled syringe concept found in RxNorm; mapped to the closest volume-specific injectable-solution concept.	1 ML Epoetin theta 10000 UNT/ML Prefilled Syringe [Eporatio]	2026-04-02
663900	09573017	36409734	1 ML Epoetin theta 20000 UNT/ML Injectable Solution	OMOP3101776	BROAD	No epoetin theta prefilled syringe concept found in RxNorm; mapped to the closest volume-specific injectable-solution concept.	1 ML Epoetin theta 20000 UNT/ML Prefilled Syringe [Eporatio]	2026-04-02
663902	09573023	36409681	1 ML Epoetin theta 30000 UNT/ML Injectable Solution	OMOP3101723	BROAD	No epoetin theta prefilled syringe concept found in RxNorm; mapped to the closest volume-specific injectable-solution concept.	1 ML Epoetin theta 30000 UNT/ML Prefilled Syringe [Eporatio]	2026-04-02
