codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
037797014	037797	19102805	betaine 1000 MG Powder for Oral Solution [Cystadane]	404539	EXACT	auto-linked from EMA 000678		2026-06-12
