cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
702674	78831	42800827	ibuprofen 200 MG / pseudoephedrine hydrochloride 30 MG Oral Tablet	1299021	EXACT			2026-03-13
702675	78831	42800827	ibuprofen 200 MG / pseudoephedrine hydrochloride 30 MG Oral Tablet	1299021	EXACT			2026-03-13
706227	78831	42800827	ibuprofen 200 MG / pseudoephedrine hydrochloride 30 MG Oral Tablet	1299021	EXACT			2026-03-13
692826	76389	42800827	ibuprofen 200 MG / pseudoephedrine hydrochloride 30 MG Oral Tablet	1299021	EXACT			2026-03-13
724067	83605	42800824	ibuprofen 200 MG / pseudoephedrine hydrochloride 30 MG Oral Capsule	1299018	EXACT			2026-03-13
