cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
718533	1171208002	TRIMBOW 87 MICROGRAMOS/5 MICROGRAMOS/9 MICROGRAMOS SOLUCION PARA INHALACION EN ENVASE A PRESION	Beclometasona/Formoterol/Glicopirronio 87 microgramos/5 microgramos/9 microgramos/dosis inhalación pulmonar	87 microgramos/5 microgramos/9 microgramos	Envase a presión	120	pulverización inhalada	BECLOMETASONA DIPROPIONATO 87 microgramos|FORMOTEROL FUMARATO DIHIDRATO 5 microgramos|GLICOPIRRONIO BROMURO 9 microgramos	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN	R03AL09 - Formoterol, glicopirronio, bromuro de y beclometasona	CHIESI FARMACEUTICI S.P.A.	0	0	0	0
723773	1181274002	TRYDONIS 87 MICROGRAMOS/5 MICROGRAMOS/9 MICROGRAMOS SOLUCION PARA INHALACION EN ENVASE A PRESION	Beclometasona/Formoterol/Glicopirronio 87 microgramos/5 microgramos/9 microgramos/dosis inhalación pulmonar	87 microgramos/5 microgramos/9 microgramos/dosis	Envase a presión	120	pulverización inhalada	BECLOMETASONA DIPROPIONATO 87 microgramos|FORMOTEROL FUMARATO DIHIDRATO 5 microgramos|GLICOPIRRONIO 9 microgramos	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN	R03AL09 - Formoterol, glicopirronio, bromuro de y beclometasona	CHIESI FARMACEUTICI S.P.A.	0	0	0	0
730420	1171208007	TRIMBOW 172 microgramos/5 microgramos/9 microgramos SOLUCION PARA INHALACION EN ENVASE A PRESION	Beclometasona/Formoterol/Glicopirronio 172 microgramos/5 microgramos/9 microgramos/dosis inhalación pulmonar	172 microgramos/5 microgramos/9 microgramos	Envase a presión	120	pulverización inhalada	BECLOMETASONA DIPROPIONATO 172 microgramos|FORMOTEROL FUMARATO DIHIDRATO 5 microgramos|GLICOPIRRONIO BROMURO 9 microgramos	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN	R03AL09 - Formoterol, glicopirronio, bromuro de y beclometasona	CHIESI FARMACEUTICI S.P.A.	0	0	0	0
730791	1171208010	TRIMBOW 88 microgramos/5 microgramos/9 microgramos POLVO PARA INHALACION	Beclometasona/Formoterol/Glicopirronio 88 microgramos/5 microgramos/9 microgramos/dosis inhalación pulmonar	88 microgramos/5 microgramos/9 microgramos/dosis	Inhalador	120	pulverización inhalada	BECLOMETASONA DIPROPIONATO 88 microgramos|FORMOTEROL FUMARATO DIHIDRATO 5 microgramos|GLICOPIRRONIO BROMURO 9 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03AL09 - Formoterol, glicopirronio, bromuro de y beclometasona	CHIESI FARMACEUTICI S.P.A.	0	0	0	0
732776	1181274006	TRYDONIS 88 MICROGRAMOS/5 MICROGRAMOS/9 MICROGRAMOS POLVO PARA INHALACION	Beclometasona/Formoterol/Glicopirronio 88 microgramos/5 microgramos/9 microgramos/dosis inhalación pulmonar	88 microgramos/5 microgramos/9 microgramos/dosis	Inhalador	120	pulverización inhalada	BECLOMETASONA DIPROPIONATO 88 microgramos|FORMOTEROL FUMARATO DIHIDRATO 5 microgramos|GLICOPIRRONIO BROMURO 9 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03AL09 - Formoterol, glicopirronio, bromuro de y beclometasona	CHIESI FARMACEUTICI S.P.A.	0	0	0	0
