product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
22-0041-01	40164891	metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet	861769				
22-0041-02	40164891	metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet	861769				
22-0041-03	40164891	metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet	861769				
22-0041-04	40164891	metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet	861769				
22-0041-05	40164891	metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet	861769				
22-0041-06	40164891	metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet	861769				
22-0040-01							
22-0040-02							
22-0040-03							
22-0040-04							
22-0040-05							
22-0040-06							
