ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/00/162/003	EMEA/H/C/000362	0.5 mg	Tablet				Carton box, Aluminium blister, N30		Prandin	EU/1/00/162	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/prandin	Authorised
EU/1/00/162/004	EMEA/H/C/000362	0.5 mg	Tablet				Carton box, Aluminium blister, N90		Prandin	EU/1/00/162	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/prandin	Authorised
EU/1/00/162/005	EMEA/H/C/000362	0.5 mg	Tablet				Carton box, Aluminium blister, N120		Prandin	EU/1/00/162	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/prandin	Authorised
EU/1/00/162/006	EMEA/H/C/000362	0.5 mg	Tablet				Al/Al blister, N360		Prandin	EU/1/00/162	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/prandin	Authorised
EU/1/00/162/009	EMEA/H/C/000362	1 mg	Tablet				Carton box, Aluminium blister, N30		Prandin	EU/1/00/162	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/prandin	Authorised
EU/1/00/162/010	EMEA/H/C/000362	1 mg	Tablet				Carton box, Aluminium blister, N90		Prandin	EU/1/00/162	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/prandin	Authorised
EU/1/00/162/011	EMEA/H/C/000362	1 mg	Tablet				Carton box, Aluminium blister, N120		Prandin	EU/1/00/162	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/prandin	Authorised
EU/1/00/162/012	EMEA/H/C/000362	1 mg	Tablet				Al/Al blister, N360		Prandin	EU/1/00/162	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/prandin	Authorised
EU/1/00/162/015	EMEA/H/C/000362	2 mg	Tablet				Carton box, Aluminium blister, N30		Prandin	EU/1/00/162	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/prandin	Authorised
EU/1/00/162/016	EMEA/H/C/000362	2 mg	Tablet				Carton box, Aluminium blister, N90		Prandin	EU/1/00/162	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/prandin	Authorised
EU/1/00/162/017	EMEA/H/C/000362	2 mg	Tablet				Carton box, Aluminium blister, N120		Prandin	EU/1/00/162	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/prandin	Authorised
EU/1/00/162/018	EMEA/H/C/000362	2 mg	Tablet				Al/Al blister, N360		Prandin	EU/1/00/162	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/prandin	Authorised
EU/1/00/162/019	EMEA/H/C/000362	2 mg	Tablet				Carton box, Aluminium blister, N270		Prandin	EU/1/00/162	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/prandin	Authorised
EU/1/00/162/020	EMEA/H/C/000362	1 mg	Tablet				Carton box, Aluminium blister, N270		Prandin	EU/1/00/162	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/prandin	Authorised
EU/1/00/162/021	EMEA/H/C/000362	0.5 mg	Tablet				Carton box, Aluminium blister, N270		Prandin	EU/1/00/162	repaglinide	repaglinide	A10BX02	Novo Nordisk A/S	https://www.ema.europa.eu/en/medicines/human/EPAR/prandin	Authorised
