product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
14-0036-01	Solifenacin PMCS 5 mg film-coated tablets	14-0036	11-FEB-14	AT/H/0592/001	5 mg	Film-coated tablet	5 mg	Carton box, OPA/Al/PVC/Al blister, N10	10
14-0036-02	Solifenacin PMCS 5 mg film-coated tablets	14-0036	11-FEB-14	AT/H/0592/001	5 mg	Film-coated tablet	5 mg	Carton box, OPA/Al/PVC/Al blister, N20	20
14-0036-03	Solifenacin PMCS 5 mg film-coated tablets	14-0036	11-FEB-14	AT/H/0592/001	5 mg	Film-coated tablet	5 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
14-0036-04	Solifenacin PMCS 5 mg film-coated tablets	14-0036	11-FEB-14	AT/H/0592/001	5 mg	Film-coated tablet	5 mg	Carton box, OPA/Al/PVC/Al blister, N50	50
14-0036-05	Solifenacin PMCS 5 mg film-coated tablets	14-0036	11-FEB-14	AT/H/0592/001	5 mg	Film-coated tablet	5 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
14-0036-06	Solifenacin PMCS 5 mg film-coated tablets	14-0036	11-FEB-14	AT/H/0592/001	5 mg	Film-coated tablet	5 mg	Carton box, OPA/Al/PVC/Al blister, N90	90
14-0036-07	Solifenacin PMCS 5 mg film-coated tablets	14-0036	11-FEB-14	AT/H/0592/001	5 mg	Film-coated tablet	5 mg	Carton box, OPA/Al/PVC/Al blister, N100	100
14-0037-01	Solifenacin PMCS 10 mg film-coated tablets	14-0037	11-FEB-14	AT/H/0592/002	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N10	10
14-0037-02	Solifenacin PMCS 10 mg film-coated tablets	14-0037	11-FEB-14	AT/H/0592/002	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N20	20
14-0037-03	Solifenacin PMCS 10 mg film-coated tablets	14-0037	11-FEB-14	AT/H/0592/002	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
14-0037-04	Solifenacin PMCS 10 mg film-coated tablets	14-0037	11-FEB-14	AT/H/0592/002	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N50	50
14-0037-05	Solifenacin PMCS 10 mg film-coated tablets	14-0037	11-FEB-14	AT/H/0592/002	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
14-0037-06	Solifenacin PMCS 10 mg film-coated tablets	14-0037	11-FEB-14	AT/H/0592/002	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N90	90
14-0037-07	Solifenacin PMCS 10 mg film-coated tablets	14-0037	11-FEB-14	AT/H/0592/002	10 mg	Film-coated tablet	10 mg	Carton box, OPA/Al/PVC/Al blister, N100	100
