ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/00/137/002	EMEA/H/C/000268	2 mg	Film-coated tablet	Oral use	blister (PVC/alu)	56		avandia	Avandia	EU/1/00/137	rosiglitazone	rosiglitazone	A10BG02	SmithKline Beecham Plc	https://www.ema.europa.eu/en/medicines/human/EPAR/avandia	Expired
EU/1/00/137/003	EMEA/H/C/000268	2 mg	Film-coated tablet	Oral use	blister (PVC/alu)	112		avandia	Avandia	EU/1/00/137	rosiglitazone	rosiglitazone	A10BG02	SmithKline Beecham Plc	https://www.ema.europa.eu/en/medicines/human/EPAR/avandia	Expired
EU/1/00/137/004	EMEA/H/C/000268	2 mg	Film-coated tablet	Oral use	blister (PVC/alu)	56 (56 x 1)		avandia	Avandia	EU/1/00/137	rosiglitazone	rosiglitazone	A10BG02	SmithKline Beecham Plc	https://www.ema.europa.eu/en/medicines/human/EPAR/avandia	Expired
EU/1/00/137/005	EMEA/H/C/000268	4 mg	Film-coated tablet	Oral use	blister (PVC/alu)	7		avandia	Avandia	EU/1/00/137	rosiglitazone	rosiglitazone	A10BG02	SmithKline Beecham Plc	https://www.ema.europa.eu/en/medicines/human/EPAR/avandia	Expired
EU/1/00/137/006	EMEA/H/C/000268	4 mg	Film-coated tablet	Oral use	blister (PVC/alu)	28		avandia	Avandia	EU/1/00/137	rosiglitazone	rosiglitazone	A10BG02	SmithKline Beecham Plc	https://www.ema.europa.eu/en/medicines/human/EPAR/avandia	Expired
EU/1/00/137/007	EMEA/H/C/000268	4 mg	Film-coated tablet	Oral use	blister (PVC/alu)	56		avandia	Avandia	EU/1/00/137	rosiglitazone	rosiglitazone	A10BG02	SmithKline Beecham Plc	https://www.ema.europa.eu/en/medicines/human/EPAR/avandia	Expired
EU/1/00/137/008	EMEA/H/C/000268	4 mg	Film-coated tablet	Oral use	blister (PVC/alu)	112		avandia	Avandia	EU/1/00/137	rosiglitazone	rosiglitazone	A10BG02	SmithKline Beecham Plc	https://www.ema.europa.eu/en/medicines/human/EPAR/avandia	Expired
EU/1/00/137/009	EMEA/H/C/000268	4 mg	Film-coated tablet	Oral use	blister (PVC/alu)	56 (56 x 1)		avandia	Avandia	EU/1/00/137	rosiglitazone	rosiglitazone	A10BG02	SmithKline Beecham Plc	https://www.ema.europa.eu/en/medicines/human/EPAR/avandia	Expired
EU/1/00/137/010	EMEA/H/C/000268	8 mg	Film-coated tablet	Oral use	blister (PVC/alu)	7		avandia	Avandia	EU/1/00/137	rosiglitazone	rosiglitazone	A10BG02	SmithKline Beecham Plc	https://www.ema.europa.eu/en/medicines/human/EPAR/avandia	Expired
EU/1/00/137/011	EMEA/H/C/000268	8 mg	Film-coated tablet	Oral use	blister (PVC/alu)	28		avandia	Avandia	EU/1/00/137	rosiglitazone	rosiglitazone	A10BG02	SmithKline Beecham Plc	https://www.ema.europa.eu/en/medicines/human/EPAR/avandia	Expired
EU/1/00/137/012	EMEA/H/C/000268	8 mg	Film-coated tablet	Oral use	blister (PVC/alu)	112		avandia	Avandia	EU/1/00/137	rosiglitazone	rosiglitazone	A10BG02	SmithKline Beecham Plc	https://www.ema.europa.eu/en/medicines/human/EPAR/avandia	Expired
EU/1/00/137/013	EMEA/H/C/000268	2 mg	Film-coated tablet	Oral use	blister (PVC/alu)	168		avandia	Avandia	EU/1/00/137	rosiglitazone	rosiglitazone	A10BG02	SmithKline Beecham Plc	https://www.ema.europa.eu/en/medicines/human/EPAR/avandia	Expired
EU/1/00/137/014	EMEA/H/C/000268	4 mg	Film-coated tablet	Oral use	blister (PVC/alu)	84		avandia	Avandia	EU/1/00/137	rosiglitazone	rosiglitazone	A10BG02	SmithKline Beecham Plc	https://www.ema.europa.eu/en/medicines/human/EPAR/avandia	Expired
EU/1/00/137/015	EMEA/H/C/000268	8 mg	Film-coated tablet	Oral use	blister (PVC/alu)	84		avandia	Avandia	EU/1/00/137	rosiglitazone	rosiglitazone	A10BG02	SmithKline Beecham Plc	https://www.ema.europa.eu/en/medicines/human/EPAR/avandia	Expired
EU/1/00/137/016	EMEA/H/C/000268	2 mg	Film-coated tablet	Oral use	blister (PVC/alu)	180		avandia	Avandia	EU/1/00/137	rosiglitazone	rosiglitazone	A10BG02	SmithKline Beecham Plc	https://www.ema.europa.eu/en/medicines/human/EPAR/avandia	Expired
EU/1/00/137/017	EMEA/H/C/000268	4 mg	Film-coated tablet	Oral use	blister (PVC/alu)	90		avandia	Avandia	EU/1/00/137	rosiglitazone	rosiglitazone	A10BG02	SmithKline Beecham Plc	https://www.ema.europa.eu/en/medicines/human/EPAR/avandia	Expired
EU/1/00/137/018	EMEA/H/C/000268	8 mg	Film-coated tablet	Oral use	blister (PVC/alu)	90		avandia	Avandia	EU/1/00/137	rosiglitazone	rosiglitazone	A10BG02	SmithKline Beecham Plc	https://www.ema.europa.eu/en/medicines/human/EPAR/avandia	Expired
