ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/09/594/001	36887915	indacaterol 0.15 MG Inhalant Powder	OMOP1001937	EXACT			2025-12-04
EU/1/09/594/002	36887915	indacaterol 0.15 MG Inhalant Powder	OMOP1001937	EXACT			2025-12-04
EU/1/09/594/003	36887915	indacaterol 0.15 MG Inhalant Powder	OMOP1001937	EXACT			2025-12-04
EU/1/09/594/004	36887915	indacaterol 0.15 MG Inhalant Powder	OMOP1001937	EXACT			2025-12-04
EU/1/09/594/005	36887915	indacaterol 0.15 MG Inhalant Powder	OMOP1001937	EXACT			2025-12-04
EU/1/09/594/006	36894797	indacaterol 0.3 MG Inhalant Powder	OMOP999050	EXACT			2025-12-04
EU/1/09/594/007	36894797	indacaterol 0.3 MG Inhalant Powder	OMOP999050	EXACT			2025-12-04
EU/1/09/594/008	36894797	indacaterol 0.3 MG Inhalant Powder	OMOP999050	EXACT			2025-12-04
EU/1/09/594/009	36894797	indacaterol 0.3 MG Inhalant Powder	OMOP999050	EXACT			2025-12-04
EU/1/09/594/010	36894797	indacaterol 0.3 MG Inhalant Powder	OMOP999050	EXACT			2025-12-04
