product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/05/324/001	Naglazyme	EU/1/05/324/001	24-JAN-06	EMEA/H/C/000640	1 mg/ml	Concentrate for solution for infusion	5 mg/5 ml	Glass vial, N1	1
EU/1/05/324/002	Naglazyme	EU/1/05/324/002	29-JUL-08	EMEA/H/C/000640	1 mg/ml	Concentrate for solution for infusion	5 mg/5 ml	Glass vial, N6	6
