codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
035666015	035666	XYZAL	5 MG COMPRESSE RIVESTITE CON FILM-  4  COMPRESSE IN BLISTER AL/OPA/AL/PVC	LEVOCETIRIZINA DICLORIDRATO	LEVOCETIRIZINA DICLORIDRATO			Compressa rivestita con film	R06AE09	UCB PHARMA S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
035666027	035666	XYZAL	5 MG COMPRESSE RIVESTITE CON FILM-  7  COMPRESSE  IN BLISTER AL/OPA/AL/PVC	LEVOCETIRIZINA DICLORIDRATO	LEVOCETIRIZINA DICLORIDRATO			Compressa rivestita con film	R06AE09	UCB PHARMA S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
035666039	035666	XYZAL	5 MG COMPRESSE RIVESTITE CON FILM- 10  COMPRESSE  IN BLISTER AL/OPA/AL/PVC	LEVOCETIRIZINA DICLORIDRATO	LEVOCETIRIZINA DICLORIDRATO			Compressa rivestita con film	R06AE09	UCB PHARMA S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
035666041	035666	XYZAL	5 MG  COMPRESSE  RIVESTITE  CON  FILM- 2X10  COMPRESSE IN BLISTER AL/OPA/AL/PVC	LEVOCETIRIZINA DICLORIDRATO	LEVOCETIRIZINA DICLORIDRATO			Compressa rivestita con film	R06AE09	UCB PHARMA S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
035666054	035666	XYZAL	5 MG  COMPRESSE  RIVESTITE  CON  FILM- 10X10  COMPRESSE IN BLISTER AL/OPA/AL/PVC	LEVOCETIRIZINA DICLORIDRATO	LEVOCETIRIZINA DICLORIDRATO			Compressa rivestita con film	R06AE09	UCB PHARMA S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
035666066	035666	XYZAL	5 MG COMPRESSE RIVESTITE CON FILM- 14  COMPRESSE  IN BLISTER AL/OPA/AL/PVC	LEVOCETIRIZINA DICLORIDRATO	LEVOCETIRIZINA DICLORIDRATO			Compressa rivestita con film	R06AE09	UCB PHARMA S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
035666078	035666	XYZAL	5 MG COMPRESSE RIVESTITE CON FILM- 15  COMPRESSE  IN BLISTER AL/OPA/AL/PVC	LEVOCETIRIZINA DICLORIDRATO	LEVOCETIRIZINA DICLORIDRATO			Compressa rivestita con film	R06AE09	UCB PHARMA S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
035666080	035666	XYZAL	5 MG COMPRESSE RIVESTITE CON FILM- 20  COMPRESSE  IN BLISTER AL/OPA/AL/PVC	LEVOCETIRIZINA DICLORIDRATO	LEVOCETIRIZINA DICLORIDRATO			Compressa rivestita con film	R06AE09	UCB PHARMA S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
035666092	035666	XYZAL	5 MG COMPRESSE RIVESTITE CON FILM- 21  COMPRESSE  IN BLISTER AL/OPA/AL/PVC	LEVOCETIRIZINA DICLORIDRATO	LEVOCETIRIZINA DICLORIDRATO			Compressa rivestita con film	R06AE09	UCB PHARMA S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
035666104	035666	XYZAL	5 MG COMPRESSE RIVESTITE CON FILM- 28  COMPRESSE  IN BLISTER AL/OPA/AL/PVC	LEVOCETIRIZINA DICLORIDRATO	LEVOCETIRIZINA DICLORIDRATO			Compressa rivestita con film	R06AE09	UCB PHARMA S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
035666116	035666	XYZAL	5 MG COMPRESSE RIVESTITE CON FILM- 30  COMPRESSE  IN BLISTER AL/OPA/AL/PVC	LEVOCETIRIZINA DICLORIDRATO	LEVOCETIRIZINA DICLORIDRATO			Compressa rivestita con film	R06AE09	UCB PHARMA S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
035666128	035666	XYZAL	5 MG COMPRESSE RIVESTITE CON FILM- 40  COMPRESSE  IN BLISTER AL/OPA/AL/PVC	LEVOCETIRIZINA DICLORIDRATO	LEVOCETIRIZINA DICLORIDRATO			Compressa rivestita con film	R06AE09	UCB PHARMA S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
035666130	035666	XYZAL	5 MG COMPRESSE RIVESTITE CON FILM- 50  COMPRESSE  IN BLISTER AL/OPA/AL/PVC	LEVOCETIRIZINA DICLORIDRATO	LEVOCETIRIZINA DICLORIDRATO			Compressa rivestita con film	R06AE09	UCB PHARMA S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
