ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/10/650/001	EMEA/H/C/002254	75 mg	Film-coated tablet	Oral use	blister	28 tablets		clopidogrel-teva-generics-bv	Clopidogrel Teva Generics B.V.	EU/1/10/650	clopidogrel (as hydrochloride)	clopidogrel	B01AC04	Teva Pharma B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-teva-generics-bv	Lapsed
EU/1/10/650/002	EMEA/H/C/002254	75 mg	Film-coated tablet	Oral use	(OPA/al/PVC/al)	30 tablets		clopidogrel-teva-generics-bv	Clopidogrel Teva Generics B.V.	EU/1/10/650	clopidogrel (as hydrochloride)	clopidogrel	B01AC04	Teva Pharma B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-teva-generics-bv	Lapsed
EU/1/10/650/003	EMEA/H/C/002254	75 mg	Film-coated tablet	Oral use uhse	blister (OPA/al/PVC/al)	50 tablet		clopidogrel-teva-generics-bv	Clopidogrel Teva Generics B.V.	EU/1/10/650	clopidogrel (as hydrochloride)	clopidogrel	B01AC04	Teva Pharma B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-teva-generics-bv	Lapsed
EU/1/10/650/004	EMEA/H/C/002254	75 mg	Film-coated tablet	Oral	blister (OPA/al/PVC/al)	56 tablets		clopidogrel-teva-generics-bv	Clopidogrel Teva Generics B.V.	EU/1/10/650	clopidogrel (as hydrochloride)	clopidogrel	B01AC04	Teva Pharma B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-teva-generics-bv	Lapsed
EU/1/10/650/005	EMEA/H/C/002254	75 mg	Film-coated tablet	Oral use	blister (OPA/al/PVC/al)	84 tablets		clopidogrel-teva-generics-bv	Clopidogrel Teva Generics B.V.	EU/1/10/650	clopidogrel (as hydrochloride)	clopidogrel	B01AC04	Teva Pharma B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-teva-generics-bv	Lapsed
EU/1/10/650/006	EMEA/H/C/002254	75 mg	rOral Film-coated tablet	use	blister (OPA/al/PVC/al)	90 tablets		clopidogrel-teva-generics-bv	Clopidogrel Teva Generics B.V.	EU/1/10/650	clopidogrel (as hydrochloride)	clopidogrel	B01AC04	Teva Pharma B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-teva-generics-bv	Lapsed
EU/1/10/650/007	EMEA/H/C/002254	75 mg	Film-coated tablet	Oral use	blister (OPA/al/PVC/al)	100 tablets		clopidogrel-teva-generics-bv	Clopidogrel Teva Generics B.V.	EU/1/10/650	clopidogrel (as hydrochloride)	clopidogrel	B01AC04	Teva Pharma B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-teva-generics-bv	Lapsed
EU/1/10/650/008	EMEA/H/C/002254	75 mg	Film-coated tablet	Oral use	blister (OPA/al/PVC/al)	28 x 1 tablets		clopidogrel-teva-generics-bv	Clopidogrel Teva Generics B.V.	EU/1/10/650	clopidogrel (as hydrochloride)	clopidogrel	B01AC04	Teva Pharma B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-teva-generics-bv	Lapsed
EU/1/10/650/009	EMEA/H/C/002254	75 mg	Film-coated tablet	Oral use	blister (OPA/al/PVC/al)	28 x 1 tablets (calendar pack)		clopidogrel-teva-generics-bv	Clopidogrel Teva Generics B.V.	EU/1/10/650	clopidogrel (as hydrochloride)	clopidogrel	B01AC04	Teva Pharma B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-teva-generics-bv	Lapsed
EU/1/10/650/010	EMEA/H/C/002254	75 mg	Ftilm-coated tablet	Oral use	blister (OPA/al/PVC/al)	30 x 1 tablets		clopidogrel-teva-generics-bv	Clopidogrel Teva Generics B.V.	EU/1/10/650	clopidogrel (as hydrochloride)	clopidogrel	B01AC04	Teva Pharma B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/clopidogrel-teva-generics-bv	Lapsed
