ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/25/1974/001	EMEA/H/C/006425	400 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE/alu)		28 tablets	WAYRILZ
EU/1/25/1974/002	EMEA/H/C/006425	400 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE/alu)		56 (2 x 28) tablets (multipack)	WAYRILZ
EU/1/25/1974/003	EMEA/H/C/006425	400 mg	Film-coated tablet	Oral use	blister (PVC/PCTFE/alu)		196 (7 x 28) tablets (multipack)	WAYRILZ
