ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/09/544/001	EMEA/H/C/001037	200 mg	Solution for injection	Subcutaneous use	Pre-filled syringe (glass)	1 ml	2 pre-filled syringes + 2 alcohol wipes	Cimzia
EU/1/09/544/002	EMEA/H/C/001037	200 mg	Solution for injection	Subcutaneous use	Pre-filled syringe (glass)	1 ml	6 (3 x 2) pre-filled syringes + 6 (3x2) alcohol wipes (multipack)	Cimzia
EU/1/09/544/003	EMEA/H/C/001037	200 mg	Solution for injection	Subcutaneous use	Pre-filled syringe (glass)	1 ml	2 pre-filled syringes with needle guard + 2 alcohol wipes (for use by healthcare professionals only)	Cimzia
EU/1/09/544/004	EMEA/H/C/001037	200 mg	Solution for injection	Subcutaneous use	Pre-filled syringe (glass)	1 ml	10 (5 x 2) pre-filled syringes + 10 (5x2) alcohol wipes (multipack)	Cimzia
EU/1/09/544/005	EMEA/H/C/001037	200 mg	Solution for injection	Subcutaneous use	Pre-filled pen (glass), Autoclicks	1 ml	2 Autoclicks pre-filled pen + 2 alcohol wipes	Cimzia
EU/1/09/544/006	EMEA/H/C/001037	200 mg	Solution for injection	Subcutaneous use	Pre-filled pen (glass), Autoclicks	1 ml	6 (3 x 2) Autoclicks pre-filled pen + 6 (3x2) alcohol wipes (multipack)	Cimzia
EU/1/09/544/007	EMEA/H/C/001037	200 mg	Solution for injection	Subcutaneous use	Pre-filled pen (glass), Autoclicks	1 ml	10 (5 x 2) Autoclicks pre-filled pen + 10 (5x2) alcohol wipes (multipack)	Cimzia
