ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/19/1386/001	46221241	deferasirox 90 MG Oral Tablet	1607796	EXACT			2025-12-04
EU/1/19/1386/002	46221241	deferasirox 90 MG Oral Tablet	1607796	EXACT			2025-12-04
EU/1/19/1386/003	46221241	deferasirox 90 MG Oral Tablet	1607796	EXACT			2025-12-04
EU/1/19/1386/004	46221241	deferasirox 90 MG Oral Tablet	1607796	EXACT			2025-12-04
EU/1/19/1386/005	46221241	deferasirox 90 MG Oral Tablet	1607796	EXACT			2025-12-04
EU/1/19/1386/006	46221231	deferasirox 180 MG Oral Tablet	1607784	EXACT			2025-12-04
EU/1/19/1386/007	46221231	deferasirox 180 MG Oral Tablet	1607784	EXACT			2025-12-04
EU/1/19/1386/008	46221231	deferasirox 180 MG Oral Tablet	1607784	EXACT			2025-12-04
EU/1/19/1386/009	46221231	deferasirox 180 MG Oral Tablet	1607784	EXACT			2025-12-04
EU/1/19/1386/010	46221231	deferasirox 180 MG Oral Tablet	1607784	EXACT			2025-12-04
EU/1/19/1386/011	46221237	deferasirox 360 MG Oral Tablet	1607792	EXACT			2025-12-04
EU/1/19/1386/012	46221237	deferasirox 360 MG Oral Tablet	1607792	EXACT			2025-12-04
EU/1/19/1386/013	46221237	deferasirox 360 MG Oral Tablet	1607792	EXACT			2025-12-04
EU/1/19/1386/014	46221237	deferasirox 360 MG Oral Tablet	1607792	EXACT			2025-12-04
EU/1/19/1386/015	46221237	deferasirox 360 MG Oral Tablet	1607792	EXACT			2025-12-04
EU/1/19/1386/016	46221237	deferasirox 360 MG Oral Tablet	1607792	EXACT			2025-12-04
