ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/06/368/001	19061542	insulin, regular, human 40 UNT/ML Injectable Solution	249026	EXACT			2025-12-04
EU/1/06/368/002	19061542	insulin, regular, human 40 UNT/ML Injectable Solution	249026	EXACT			2025-12-04
EU/1/06/368/003	19094122	insulin, regular, human 40 UNT/ML	340326	BROAD			2025-12-04
EU/1/06/368/004	19094122	insulin, regular, human 40 UNT/ML	340326	BROAD			2025-12-04
EU/1/06/368/005	19061542	insulin, regular, human 40 UNT/ML Injectable Solution	249026	EXACT			2025-12-04
EU/1/06/368/006	19061542	insulin, regular, human 40 UNT/ML Injectable Solution	249026	EXACT			2025-12-04
EU/1/06/368/007	19061542	insulin, regular, human 40 UNT/ML Injectable Solution	249026	EXACT			2025-12-04
EU/1/06/368/008	19061542	insulin, regular, human 40 UNT/ML Injectable Solution	249026	EXACT			2025-12-04
EU/1/06/368/009	19061542	insulin, regular, human 40 UNT/ML Injectable Solution	249026	EXACT			2025-12-04
EU/1/06/368/010	19061542	insulin, regular, human 40 UNT/ML Injectable Solution	249026	EXACT			2025-12-04
EU/1/06/368/011	19078555	insulin, regular, human 100 UNT/ML Injectable Solution	311034	EXACT			2025-12-04
EU/1/06/368/012	19078555	insulin, regular, human 100 UNT/ML Injectable Solution	311034	EXACT			2025-12-04
EU/1/06/368/013	19078555	insulin, regular, human 100 UNT/ML Injectable Solution	311034	BROAD			2025-12-04
EU/1/06/368/014	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/015	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/020	19094121	insulin, regular, human 100 UNT/ML	340325	BROAD			2025-12-04
EU/1/06/368/021	19094121	insulin, regular, human 100 UNT/ML	340325	BROAD			2025-12-04
EU/1/06/368/022	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/023	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/024	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/029	19094121	insulin, regular, human 100 UNT/ML	340325	BROAD			2025-12-04
EU/1/06/368/030	19094121	insulin, regular, human 100 UNT/ML	340325	BROAD			2025-12-04
EU/1/06/368/031	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/032	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/033	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/038	19094121	insulin, regular, human 100 UNT/ML	340325	BROAD			2025-12-04
EU/1/06/368/039	19094121	insulin, regular, human 100 UNT/ML	340325	BROAD			2025-12-04
EU/1/06/368/040	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/041	19135264	3 ML insulin, regular, human 100 UNT/ML Prefilled Syringe	847203	EXACT			2025-12-04
EU/1/06/368/042	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/047	19094121	insulin, regular, human 100 UNT/ML	340325	BROAD			2025-12-04
EU/1/06/368/048	19094121	insulin, regular, human 100 UNT/ML	340325	BROAD			2025-12-04
EU/1/06/368/049	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/050	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/051	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/056	19078555	insulin, regular, human 100 UNT/ML Injectable Solution	311034	BROAD			2025-12-04
EU/1/06/368/057	19078555	insulin, regular, human 100 UNT/ML Injectable Solution	311034	EXACT			2025-12-04
EU/1/06/368/088	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/089	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/090	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/091	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/092	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/093	19078555	insulin, regular, human 100 UNT/ML Injectable Solution	311034	EXACT			2025-12-04
EU/1/06/368/094	1596977	insulin, regular, human	253182	BROAD			2025-12-04
EU/1/06/368/095	19135264	3 ML insulin, regular, human 100 UNT/ML Prefilled Syringe	847203	EXACT			2025-12-04
EU/1/06/368/096	1596977	insulin, regular, human	253182	BROAD			2025-12-04
