ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/11/731/001	21100924	Metformin 850 MG / saxagliptin 2.5 MG Oral Tablet	OMOP351572	EXACT	RxNorm Extension; no standard RxNorm IR concept exists	metformin hydrochloride 850 MG / saxagliptin 2.5 MG Oral Tablet [Komboglyze]	2026-02-17
EU/1/11/731/002	21100924	Metformin 850 MG / saxagliptin 2.5 MG Oral Tablet	OMOP351572	EXACT	RxNorm Extension; no standard RxNorm IR concept exists	metformin hydrochloride 850 MG / saxagliptin 2.5 MG Oral Tablet [Komboglyze]	2026-02-17
EU/1/11/731/003	21100924	Metformin 850 MG / saxagliptin 2.5 MG Oral Tablet	OMOP351572	EXACT	RxNorm Extension; no standard RxNorm IR concept exists	metformin hydrochloride 850 MG / saxagliptin 2.5 MG Oral Tablet [Komboglyze]	2026-02-17
EU/1/11/731/004	21100924	Metformin 850 MG / saxagliptin 2.5 MG Oral Tablet	OMOP351572	EXACT	RxNorm Extension; no standard RxNorm IR concept exists	metformin hydrochloride 850 MG / saxagliptin 2.5 MG Oral Tablet [Komboglyze]	2026-02-17
EU/1/11/731/005	21100924	Metformin 850 MG / saxagliptin 2.5 MG Oral Tablet	OMOP351572	EXACT	RxNorm Extension; no standard RxNorm IR concept exists	metformin hydrochloride 850 MG / saxagliptin 2.5 MG Oral Tablet [Komboglyze]	2026-02-17
EU/1/11/731/006	21100924	Metformin 850 MG / saxagliptin 2.5 MG Oral Tablet	OMOP351572	EXACT	RxNorm Extension; no standard RxNorm IR concept exists	metformin hydrochloride 850 MG / saxagliptin 2.5 MG Oral Tablet [Komboglyze]	2026-02-17
EU/1/11/731/013	21100924	Metformin 850 MG / saxagliptin 2.5 MG Oral Tablet	OMOP351572	EXACT	RxNorm Extension; no standard RxNorm IR concept exists	metformin hydrochloride 850 MG / saxagliptin 2.5 MG Oral Tablet [Komboglyze]	2026-02-17
EU/1/11/731/007	42482589	Metformin 1000 MG / saxagliptin 2.5 MG Oral Tablet	OMOP417869	EXACT	RxNorm Extension; no standard RxNorm IR concept exists	metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Oral Tablet [Komboglyze]	2026-02-17
EU/1/11/731/008	42482589	Metformin 1000 MG / saxagliptin 2.5 MG Oral Tablet	OMOP417869	EXACT	RxNorm Extension; no standard RxNorm IR concept exists	metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Oral Tablet [Komboglyze]	2026-02-17
EU/1/11/731/009	42482589	Metformin 1000 MG / saxagliptin 2.5 MG Oral Tablet	OMOP417869	EXACT	RxNorm Extension; no standard RxNorm IR concept exists	metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Oral Tablet [Komboglyze]	2026-02-17
EU/1/11/731/010	42482589	Metformin 1000 MG / saxagliptin 2.5 MG Oral Tablet	OMOP417869	EXACT	RxNorm Extension; no standard RxNorm IR concept exists	metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Oral Tablet [Komboglyze]	2026-02-17
EU/1/11/731/011	42482589	Metformin 1000 MG / saxagliptin 2.5 MG Oral Tablet	OMOP417869	EXACT	RxNorm Extension; no standard RxNorm IR concept exists	metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Oral Tablet [Komboglyze]	2026-02-17
EU/1/11/731/012	42482589	Metformin 1000 MG / saxagliptin 2.5 MG Oral Tablet	OMOP417869	EXACT	RxNorm Extension; no standard RxNorm IR concept exists	metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Oral Tablet [Komboglyze]	2026-02-17
EU/1/11/731/014	42482589	Metformin 1000 MG / saxagliptin 2.5 MG Oral Tablet	OMOP417869	EXACT	RxNorm Extension; no standard RxNorm IR concept exists	metformin hydrochloride 1000 MG / saxagliptin 2.5 MG Oral Tablet [Komboglyze]	2026-02-17
