ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/11/731/001	EMEA/H/C/002059	2.5 mg/850 mg	Film-coated tablet	Oral use	Alu/Alu blister	2.5 mg saxagliptin (as hydrochloride) and 850 mg metformin hydrochloride	28	Komboglyze
EU/1/11/731/002	EMEA/H/C/002059	2.5 mg/850 mg	Film-coated tablet	Oral use	Alu/Alu blister	2.5 mg saxagliptin (as hydrochloride) and 850 mg metformin hydrochloride	56	Komboglyze
EU/1/11/731/003	EMEA/H/C/002059	2.5 mg/850 mg	Film-coated tablet	Oral use	Alu/Alu blister	2.5 mg saxagliptin (as hydrochloride) and 850 mg metformin hydrochloride	60	Komboglyze
EU/1/11/731/004	EMEA/H/C/002059	2.5 mg/850 mg	Film-coated tablet	Oral use	Alu/Alu blister	2.5 mg saxagliptin (as hydrochloride) and 850 mg metformin hydrochloride	112 (2 packs of 56)	Komboglyze
EU/1/11/731/005	EMEA/H/C/002059	2.5 mg/850 mg	Film-coated tablet	Oral use	Alu/Alu blister	2.5 mg saxagliptin (as hydrochloride) and 850 mg metformin hydrochloride	196 (7 packs of 28)	Komboglyze
EU/1/11/731/006	EMEA/H/C/002059	2.5 mg/850 mg	Film-coated tablet	Oral use	Alu/Alu blister	2.5 mg saxagliptin (as hydrochloride) and 850 mg metformin hydrochloride	60 x 1	Komboglyze
EU/1/11/731/013	EMEA/H/C/002059	2.5 mg/850 mg	Film-coated tablet	Oral use	Alu/Alu blister	2.5 mg saxagliptin (as hydrochloride) and 850 mg metformin hydrochloride	14	Komboglyze
EU/1/11/731/007	EMEA/H/C/002059	2.5 mg/1000 mg	Film-coated tablet	Oral use	Alu/Alu blister	2.5 mg saxagliptin (as hydrochloride) and 1000 mg metformin hydrochloride	28	Komboglyze
EU/1/11/731/008	EMEA/H/C/002059	2.5 mg/1000 mg	Film-coated tablet	Oral use	Alu/Alu blister	2.5 mg saxagliptin (as hydrochloride) and 1000 mg metformin hydrochloride	56	Komboglyze
EU/1/11/731/009	EMEA/H/C/002059	2.5 mg/1000 mg	Film-coated tablet	Oral use	Alu/Alu blister	2.5 mg saxagliptin (as hydrochloride) and 1000 mg metformin hydrochloride	60	Komboglyze
EU/1/11/731/010	EMEA/H/C/002059	2.5 mg/1000 mg	Film-coated tablet	Oral use	Alu/Alu blister	2.5 mg saxagliptin (as hydrochloride) and 1000 mg metformin hydrochloride	112 (2 packs of 56)	Komboglyze
EU/1/11/731/011	EMEA/H/C/002059	2.5 mg/1000 mg	Film-coated tablet	Oral use	Alu/Alu blister	2.5 mg saxagliptin (as hydrochloride) and 1000 mg metformin hydrochloride	196 (7 packs of 28)	Komboglyze
EU/1/11/731/012	EMEA/H/C/002059	2.5 mg/1000 mg	Film-coated tablet	Oral use	Alu/Alu blister	2.5 mg saxagliptin (as hydrochloride) and 1000 mg metformin hydrochloride	60 x 1	Komboglyze
EU/1/11/731/014	EMEA/H/C/002059	2.5 mg/1000 mg	Film-coated tablet	Oral use	Alu/Alu blister	2.5 mg saxagliptin (as hydrochloride) and 1000 mg metformin hydrochloride	14	Komboglyze
