cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
605511	59360	19057476	benzocaine 0.2 MG/MG Oral Gel	238910	EXACT			2026-03-13
659493	69069	19057476	benzocaine 0.2 MG/MG Oral Gel	238910	EXACT			2026-03-13
659494	69069	19057476	benzocaine 0.2 MG/MG Oral Gel	238910	EXACT			2026-03-13
721956	83169	43560054	benzocaine 200 MG/ML Oral Spray	1435490	EXACT			2026-03-13
721957	83169	43560054	benzocaine 200 MG/ML Oral Spray	1435490	EXACT			2026-03-13
790931	47137	19074068	benzocaine 0.05 MG/MG Oral Gel	308663	EXACT			2026-03-13
802199	65866	43560054	benzocaine 200 MG/ML Oral Spray	1435490	EXACT	Spain solution dental / buccal spray aligned to RxNorm oral spray concept.		2026-03-13
802215	65866	43560054	benzocaine 200 MG/ML Oral Spray	1435490	EXACT	Spain solution dental / buccal spray aligned to RxNorm oral spray concept.		2026-03-13
913400	59359	43560054	benzocaine 200 MG/ML Oral Spray	1435490	EXACT	Spain solution dental / buccal spray aligned to RxNorm oral spray concept.		2026-03-13
913418	59360	19057476	benzocaine 0.2 MG/MG Oral Gel	238910	EXACT			2026-03-13
913426	59360	19057476	benzocaine 0.2 MG/MG Oral Gel	238910	EXACT			2026-03-13
927210	59359	43560054	benzocaine 200 MG/ML Oral Spray	1435490	EXACT	Spain solution dental / buccal spray aligned to RxNorm oral spray concept.		2026-03-13
993600	58609	917090	benzocaine 50 MG/ML Mucous Membrane Topical Solution	199631	EXACT			2026-03-13
