product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/14/941/001	Vizamyl	EU/1/14/941/001	26-AUG-14	EMEA/H/C/002557	400 MBq/ml	Solution for injection	4000 MBq/10 ml	Glass vial, N1	1
EU/1/14/941/002	Vizamyl	EU/1/14/941/002	26-AUG-14	EMEA/H/C/002557	400 MBq/ml	Solution for injection	6000 MBq/15 ml	Glass vial, N1	1
