product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
98-0688-01	40228216	cetirizine hydrochloride 10 MG Oral Tablet [Zyrtec]	1020026				
98-0688-02	40228216	cetirizine hydrochloride 10 MG Oral Tablet [Zyrtec]	1020026				
98-0688-04	40228216	cetirizine hydrochloride 10 MG Oral Tablet [Zyrtec]	1020026				
98-0688-05	40228216	cetirizine hydrochloride 10 MG Oral Tablet [Zyrtec]	1020026				
98-0688-06	40228216	cetirizine hydrochloride 10 MG Oral Tablet [Zyrtec]	1020026				
98-0730-01	1149200	cetirizine 10 MG/ML Oral Solution	249388				
98-0730-02	1149200	cetirizine 10 MG/ML Oral Solution	249388				
98-0730-03	1149200	cetirizine 10 MG/ML Oral Solution	249388				
98-0731-01	40228216	cetirizine hydrochloride 10 MG Oral Tablet [Zyrtec]	1020026				
98-0731-02	40228216	cetirizine hydrochloride 10 MG Oral Tablet [Zyrtec]	1020026				
98-0731-03	40228216	cetirizine hydrochloride 10 MG Oral Tablet [Zyrtec]	1020026				
98-0731-04	40228216	cetirizine hydrochloride 10 MG Oral Tablet [Zyrtec]	1020026				
98-0731-05	40228216	cetirizine hydrochloride 10 MG Oral Tablet [Zyrtec]	1020026				
98-0731-06	40228216	cetirizine hydrochloride 10 MG Oral Tablet [Zyrtec]	1020026				
98-0731-07	40228216	cetirizine hydrochloride 10 MG Oral Tablet [Zyrtec]	1020026				
98-0731-08	40228216	cetirizine hydrochloride 10 MG Oral Tablet [Zyrtec]	1020026				
98-0731-09	40228216	cetirizine hydrochloride 10 MG Oral Tablet [Zyrtec]	1020026				
98-0731-10	40228216	cetirizine hydrochloride 10 MG Oral Tablet [Zyrtec]	1020026				
98-0731-11	40228216	cetirizine hydrochloride 10 MG Oral Tablet [Zyrtec]	1020026				
98-0731-12	40228216	cetirizine hydrochloride 10 MG Oral Tablet [Zyrtec]	1020026				
98-0791-02	40228206	cetirizine hydrochloride 1 MG/ML Oral Solution [Zyrtec]	1020021				
98-0791-03	40228206	cetirizine hydrochloride 1 MG/ML Oral Solution [Zyrtec]	1020021				
98-0791-04	40228206	cetirizine hydrochloride 1 MG/ML Oral Solution [Zyrtec]	1020021				
98-0791-06	40228206	cetirizine hydrochloride 1 MG/ML Oral Solution [Zyrtec]	1020021				
98-0791-07	40228206	cetirizine hydrochloride 1 MG/ML Oral Solution [Zyrtec]	1020021				
I000201-01							
I000764-01							
I000984-01							
I001085-01							
I001153-01							
I001372-01							
I001755-01							
