cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
702722	78848	BOSENTAN MYLAN 125 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Bosentán 125 mg comprimido	125 mg	Blister	56	comprimido	BOSENTAN MONOHIDRATO 125 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX01 - Bosentan	MYLAN PHARMACEUTICALS S.L.	0	0	0
702729	78849	BOSENTAN MYLAN 62,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Bosentán 62,5 mg comprimido	62,5 mg	Blister	56	comprimido	BOSENTAN MONOHIDRATO 62,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX01 - Bosentan	MYLAN PHARMACEUTICALS S.L.	0	0	0
706158	79734	BOSENTAN DR. REDDYS 125 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Bosentán 125 mg comprimido	125 mg	Blister	56	comprimido	BOSENTAN MONOHIDRATO 125 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX01 - Bosentan	REDDY PHARMA IBERIA S.A.	0	0	0
706159	79735	BOSENTAN DR. REDDYS 62,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Bosentán 62,5 mg comprimido	62,5 mg	Blister	56	comprimido	BOSENTAN MONOHIDRATO 62,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX01 - Bosentan	REDDY PHARMA IBERIA S.A.	0	0	0
706395	79825	BOSENTAN SANDOZ 125 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Bosentán 125 mg comprimido	125 mg	Blister	56	comprimido	BOSENTAN 125 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX01 - Bosentan	SANDOZ FARMACEUTICA S.A.	0	0	0
706397	79826	BOSENTAN SANDOZ 62,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Bosentán 62,5 mg comprimido	62,5 mg	Blister	56	comprimido	BOSENTAN 62,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX01 - Bosentan	SANDOZ FARMACEUTICA S.A.	0	0	0
706399	79827	BOSENTAN ACCORDPHARMA 125 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Bosentán 125 mg comprimido	125 mg	Blister	56	comprimido	BOSENTAN 125 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX01 - Bosentan	ACCORD HEALTHCARE S.L.U.	0	0	0
706401	79828	BOSENTAN ACCORDPHARMA 62,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Bosentán 62,5 mg comprimido	62,5 mg	Blister	56	comprimido	BOSENTAN 62,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX01 - Bosentan	ACCORD HEALTHCARE S.L.U.	0	0	0
707225	80072	BOSENTAN KERN PHARMA 125 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Bosentán 125 mg comprimido	125 mg	Blister	56	comprimido	BOSENTAN MONOHIDRATO 125 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX01 - Bosentan	KERN PHARMA S.L.	0	0	0
707228	80073	BOSENTAN KERN PHARMA 62,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Bosentán 62,5 mg comprimido	62,5 mg	Blister	56	comprimido	BOSENTAN MONOHIDRATO 62,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX01 - Bosentan	KERN PHARMA S.L.	0	0	0
707732	80171	BOSENTAN NORMON 62,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Bosentán 62,5 mg comprimido	62,5 mg	Blister	56	comprimido	BOSENTAN MONOHIDRATO 62,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX01 - Bosentan	LABORATORIOS NORMON S.A.	0	0	0
707734	80172	BOSENTAN NORMON 125 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Bosentán 125 mg comprimido	125 mg	Blister	56	comprimido	BOSENTAN MONOHIDRATO 125 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX01 - Bosentan	LABORATORIOS NORMON S.A.	0	0	0
708252	113832001	STAYVEER 62,5mg comprimidos recubiertos con pelicula	Bosentán 62,5 mg comprimido	62,5 MG	Blister	56	comprimido	BOSENTAN MONOHIDRATO 62,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX01 - Bosentan	JANSSEN-CILAG INTERNATIONAL N.V	0	0	0
708253	113832002	STAYVEER 125 mg comprimidos recubiertos con pelicula	Bosentán 125 mg comprimido	125 mg	Blister	56	comprimido	BOSENTAN MONOHIDRATO 125 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX01 - Bosentan	JANSSEN-CILAG INTERNATIONAL N.V	0	0	0
711487	81031	BOSENTAN SUN 125 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Bosentán 125 mg comprimido	125 mg	Blister	56	comprimido	BOSENTAN MONOHIDRATO 125 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX01 - Bosentan	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	0	0	0
711491	81032	BOSENTAN SUN 62,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Bosentán 62,5 mg comprimido	62,5 mg	Blister	56	comprimido	BOSENTAN MONOHIDRATO 62,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX01 - Bosentan	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	0	0	0
711691	81090	BOSENTAN SANDOZ FARMACEUTICA 62,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Bosentán 62,5 mg comprimido	62,5 mg	Blister	56	comprimido	BOSENTAN MONOHIDRATO 62,5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C02KX01 - Bosentan	SANDOZ FARMACEUTICA S.A.	0	0	0
